Round,Subset 1,Subset 2,Subset 3,Subset 4,Subset 5,Subset 6,Subset 7,Subset 8,Subset 9,Subset 10
24,0.0470,0.0443,0.0315,0.0295,0.0326,0.0209,0.0305,0.0258,0.0315,0.0304
25,0.0377,0.0422,0.0244,0.0280,0.0268,0.0207,0.0338,0.0302,0.0312,0.0298
26,0.0340,0.0373,0.0333,0.0271,0.0295,0.0198,0.0354,0.0227,0.0282,0.0330
27,0.0369,0.0383,0.0287,0.0268,0.0270,0.0192,0.0252,0.0223,0.0270,0.0309
28,0.0352,0.0323,0.0304,0.0226,0.0302,0.0216,0.0228,0.0247,0.0305,0.0262
29,0.0379,0.0333,0.0287,0.0237,0.0276,0.0197,0.0256,0.0245,0.0258,0.0273
30,0.0287,0.0342,0.0242,0.0306,0.0318,0.0157,0.0184,0.0213,0.0276,0.0281
31,0.0341,0.0318,0.0218,0.0242,0.0243,0.0216,0.0213,0.0207,0.0249,0.0265
32,0.0307,0.0361,0.0238,0.0268,0.0268,0.0170,0.0204,0.0208,0.0274,0.0245
33,0.0285,0.0299,0.0235,0.0231,0.0248,0.0186,0.0166,0.0222,0.0222,0.0262
34,0.0307,0.0275,0.0178,0.0231,0.0273,0.0207,0.0198,0.0197,0.0271,0.0249
35,0.0267,0.0271,0.0203,0.0214,0.0251,0.0187,0.0189,0.0177,0.0243,0.0227
36,0.0409,0.0283,0.0166,0.0199,0.0256,0.0160,0.0180,0.0192,0.0223,0.0228
37,0.0275,0.0332,0.0198,0.0221,0.0252,0.0166,0.0318,0.0197,0.0218,0.0223
38,0.0263,0.0318,0.0203,0.0210,0.0266,0.0171,0.0156,0.0195,0.0231,0.0231
39,0.0281,0.0365,0.0177,0.0246,0.0253,0.0182,0.0164,0.0177,0.0224,0.0269
40,0.0244,0.0315,0.0180,0.0217,0.0235,0.0165,0.0205,0.0208,0.0234,0.0226
41,0.0238,0.0243,0.0221,0.0170,0.0264,0.0173,0.0162,0.0194,0.0182,0.0231
42,0.0286,0.0284,0.0188,0.0198,0.0216,0.0176,0.0144,0.0231,0.0253,0.0248
43,0.0227,0.0270,0.0158,0.0179,0.0231,0.0168,0.0197,0.0199,0.0194,0.0196
44,0.0223,0.0260,0.0175,0.0184,0.0216,0.0178,0.0187,0.0195,0.0193,0.0215
45,0.0217,0.0457,0.0194,0.0185,0.0210,0.0159,0.0121,0.0168,0.0229,0.0259
46,0.0190,0.0268,0.0167,0.0212,0.0224,0.0147,0.0269,0.0203,0.0220,0.0200
47,0.0321,0.0286,0.0199,0.0168,0.0200,0.0188,0.0138,0.0165,0.0200,0.0204
48,0.0302,0.0253,0.0161,0.0212,0.0212,0.0156,0.0117,0.0184,0.0217,0.0201
49,0.0240,0.0258,0.0161,0.0174,0.0219,0.0148,0.0120,0.0175,0.0177,0.0197
50,0.0277,0.0275,0.0172,0.0191,0.0208,0.0164,0.0219,0.0181,0.0166,0.0209
51,0.0231,0.0270,0.0149,0.0185,0.0199,0.0161,0.0372,0.0176,0.0206,0.0200
52,0.0263,0.0299,0.0180,0.0188,0.0206,0.0140,0.0145,0.0169,0.0162,0.0213
53,0.0217,0.0227,0.0188,0.0164,0.0224,0.0150,0.0327,0.0171,0.0230,0.0214
54,0.0238,0.0244,0.0156,0.0195,0.0222,0.0148,0.0148,0.0169,0.0183,0.0206
55,0.0238,0.0255,0.0176,0.0171,0.0217,0.0161,0.0178,0.0144,0.0172,0.0207
56,0.0205,0.0340,0.0161,0.0188,0.0215,0.0158,0.0155,0.0165,0.0167,0.0221
57,0.0240,0.0258,0.0147,0.0161,0.0172,0.0134,0.0143,0.0172,0.0179,0.0185
58,0.0233,0.0355,0.0179,0.0173,0.0189,0.0151,0.0110,0.0152,0.0201,0.0190
59,0.0255,0.0269,0.0137,0.0160,0.0174,0.0146,0.0165,0.0151,0.0186,0.0172
60,0.0184,0.0235,0.0152,0.0190,0.0182,0.0143,0.0125,0.0165,0.0205,0.0206
61,0.0206,0.0248,0.0156,0.0187,0.0211,0.0134,0.0149,0.0136,0.0148,0.0195
62,0.0244,0.0395,0.0135,0.0158,0.0178,0.0138,0.0143,0.0157,0.0168,0.0217
63,0.0223,0.0308,0.0141,0.0154,0.0201,0.0184,0.0296,0.0146,0.0174,0.0197
64,0.0178,0.0246,0.0133,0.0236,0.0189,0.0142,0.0102,0.0165,0.0173,0.0184
65,0.0218,0.0286,0.0144,0.0161,0.0188,0.0126,0.0666,0.0161,0.0181,0.0207
66,0.0191,0.0232,0.0174,0.0159,0.0207,0.0127,0.0119,0.0157,0.0170,0.0203
67,0.0208,0.0237,0.0130,0.0201,0.0185,0.0143,0.0188,0.0151,0.0183,0.0152
68,0.0208,0.0222,0.0140,0.0148,0.0219,0.0146,0.0141,0.0128,0.0165,0.0163
69,0.0164,0.0265,0.0149,0.0153,0.0185,0.0140,0.0255,0.0170,0.0149,0.0168
70,0.0253,0.0268,0.0127,0.0152,0.0189,0.0166,0.0097,0.0141,0.0157,0.0174
71,0.0181,0.0346,0.0129,0.0214,0.0200,0.0134,0.0223,0.0160,0.0159,0.0195
72,0.0173,0.0237,0.0159,0.0190,0.0168,0.0142,0.0127,0.0182,0.0166,0.0179
73,0.0194,0.0263,0.0120,0.0137,0.0189,0.0134,0.0112,0.0140,0.0170,0.0188
74,0.0233,0.0215,0.0137,0.0174,0.0178,0.0133,0.0119,0.0142,0.0179,0.0216
75,0.0169,0.0227,0.0161,0.0151,0.0155,0.0128,0.0130,0.0152,0.0171,0.0181
76,0.0184,0.0208,0.0144,0.0160,0.0157,0.0134,0.0122,0.0144,0.0152,0.0157
77,0.0193,0.0215,0.0176,0.0149,0.0182,0.0142,0.0090,0.0137,0.0164,0.0218
78,0.0219,0.0194,0.0130,0.0145,0.0161,0.0139,0.0163,0.0164,0.0171,0.0164
79,0.0186,0.0231,0.0123,0.0153,0.0179,0.0151,0.0126,0.0158,0.0174,0.0175
80,0.0190,0.0254,0.0115,0.0158,0.0178,0.0117,0.0149,0.0146,0.0167,0.0170
81,0.0202,0.0243,0.0146,0.0225,0.0166,0.0157,0.0155,0.0181,0.0141,0.0199
82,0.0275,0.0200,0.0127,0.0163,0.0150,0.0140,0.0105,0.0141,0.0194,0.0163
83,0.0217,0.0208,0.0118,0.0136,0.0183,0.0149,0.0115,0.0163,0.0141,0.0174
84,0.0208,0.0199,0.0135,0.0131,0.0192,0.0153,0.0102,0.0140,0.0155,0.0195
85,0.0162,0.0199,0.0151,0.0144,0.0191,0.0149,0.0129,0.0117,0.0156,0.0163
86,0.0159,0.0217,0.0208,0.0162,0.0135,0.0133,0.0323,0.0174,0.0153,0.0178
87,0.0168,0.0327,0.0128,0.0130,0.0144,0.0136,0.0165,0.0130,0.0144,0.0148
88,0.0270,0.0220,0.0180,0.0140,0.0208,0.0176,0.0102,0.0139,0.0150,0.0166
89,0.0160,0.0206,0.0123,0.0133,0.0167,0.0119,0.0427,0.0140,0.0154,0.0151
90,0.0218,0.0208,0.0114,0.0124,0.0181,0.0161,0.0131,0.0152,0.0188,0.0164
91,0.0326,0.0200,0.0118,0.0140,0.0160,0.0123,0.0110,0.0134,0.0148,0.0200
92,0.0256,0.0299,0.0123,0.0180,0.0175,0.0116,0.0093,0.0159,0.0146,0.0168
93,0.0217,0.0199,0.0117,0.0151,0.0168,0.0138,0.0188,0.0165,0.0143,0.0164
94,0.0167,0.0228,0.0131,0.0171,0.0156,0.0127,0.0122,0.0129,0.0168,0.0160
95,0.0161,0.0233,0.0122,0.0159,0.0160,0.0150,0.0119,0.0137,0.0202,0.0198
96,0.0194,0.0237,0.0134,0.0155,0.0155,0.0126,0.0104,0.0174,0.0140,0.0153
97,0.0211,0.0228,0.0166,0.0150,0.0169,0.0147,0.0107,0.0144,0.0140,0.0166
98,0.0149,0.0253,0.0129,0.0180,0.0163,0.0113,0.0278,0.0121,0.0143,0.0176
99,0.0191,0.0203,0.0109,0.0136,0.0157,0.0112,0.0104,0.0149,0.0135,0.0166
100,0.0253,0.0220,0.0167,0.0151,0.0150,0.0157,0.0165,0.0131,0.0151,0.0173
101,0.0214,0.0190,0.0106,0.0132,0.0143,0.0137,0.0127,0.0165,0.0152,0.0182
102,0.0176,0.0186,0.0163,0.0128,0.0149,0.0121,0.0095,0.0137,0.0134,0.0158
103,0.0155,0.0276,0.0113,0.0144,0.0205,0.0126,0.0154,0.0150,0.0144,0.0169
104,0.0205,0.0205,0.0114,0.0130,0.0167,0.0131,0.0107,0.0137,0.0138,0.0139
105,0.0176,0.0188,0.0108,0.0137,0.0145,0.0132,0.0133,0.0134,0.0160,0.0159
106,0.0325,0.0230,0.0137,0.0147,0.0169,0.0137,0.0234,0.0128,0.0129,0.0161
107,0.0230,0.0267,0.0112,0.0129,0.0154,0.0121,0.0131,0.0128,0.0207,0.0154
108,0.0163,0.0205,0.0126,0.0142,0.0133,0.0149,0.0140,0.0131,0.0164,0.0173
109,0.0166,0.0183,0.0128,0.0156,0.0234,0.0112,0.0097,0.0129,0.0137,0.0167
110,0.0265,0.0208,0.0128,0.0117,0.0201,0.0116,0.0113,0.0116,0.0171,0.0142
111,0.0154,0.0226,0.0109,0.0132,0.0139,0.0107,0.0085,0.0161,0.0141,0.0165
112,0.0140,0.0234,0.0123,0.0127,0.0173,0.0113,0.0161,0.0134,0.0149,0.0176
113,0.0192,0.0177,0.0130,0.0147,0.0139,0.0130,0.0107,0.0140,0.0147,0.0167
114,0.0201,0.0216,0.0123,0.0130,0.0141,0.0115,0.0113,0.0124,0.0150,0.0170
115,0.0152,0.0236,0.0126,0.0146,0.0176,0.0158,0.0087,0.0137,0.0144,0.0157
116,0.0156,0.0186,0.0132,0.0133,0.0136,0.0113,0.0176,0.0128,0.0153,0.0161
117,0.0176,0.0222,0.0141,0.0117,0.0151,0.0121,0.0102,0.0157,0.0198,0.0164
118,0.0173,0.0190,0.0098,0.0125,0.0160,0.0136,0.0150,0.0124,0.0146,0.0143
119,0.0165,0.0188,0.0121,0.0153,0.0170,0.0137,0.0142,0.0152,0.0127,0.0161
120,0.0178,0.0219,0.0159,0.0141,0.0140,0.0110,0.0207,0.0124,0.0195,0.0175
121,0.0199,0.0191,0.0165,0.0114,0.0153,0.0127,0.0092,0.0120,0.0121,0.0175
122,0.0146,0.0261,0.0128,0.0157,0.0166,0.0126,0.0407,0.0123,0.0140,0.0175
123,0.0239,0.0187,0.0140,0.0140,0.0156,0.0114,0.0312,0.0135,0.0132,0.0164
124,0.0138,0.0208,0.0101,0.0185,0.0163,0.0127,0.0087,0.0140,0.0157,0.0130
125,0.0167,0.0206,0.0113,0.0135,0.0154,0.0116,0.0157,0.0132,0.0123,0.0147
126,0.0144,0.0195,0.0110,0.0147,0.0144,0.0121,0.0102,0.0132,0.0139,0.0128
127,0.0201,0.0203,0.0142,0.0120,0.0156,0.0134,0.0172,0.0136,0.0196,0.0148
128,0.0188,0.0294,0.0146,0.0144,0.0176,0.0147,0.0138,0.0121,0.0126,0.0165
129,0.0247,0.0218,0.0111,0.0135,0.0152,0.0125,0.0153,0.0111,0.0174,0.0155
130,0.0166,0.0432,0.0098,0.0142,0.0184,0.0141,0.0087,0.0129,0.0149,0.0145
131,0.0135,0.0205,0.0145,0.0109,0.0179,0.0123,0.0098,0.0130,0.0128,0.0133
132,0.0158,0.0210,0.0127,0.0104,0.0164,0.0133,0.0193,0.0148,0.0145,0.0135
133,0.0183,0.0214,0.0115,0.0170,0.0173,0.0110,0.0097,0.0123,0.0118,0.0154
134,0.0155,0.0226,0.0115,0.0131,0.0139,0.0165,0.0106,0.0133,0.0146,0.0138
135,0.0154,0.0181,0.0114,0.0134,0.0171,0.0140,0.0111,0.0143,0.0123,0.0160
136,0.0139,0.0440,0.0099,0.0117,0.0168,0.0117,0.0079,0.0123,0.0142,0.0137
137,0.0201,0.0200,0.0123,0.0114,0.0162,0.0140,0.0138,0.0126,0.0137,0.0137
138,0.0161,0.0187,0.0158,0.0127,0.0238,0.0121,0.0130,0.0136,0.0169,0.0145
139,0.0144,0.0215,0.0137,0.0158,0.0205,0.0133,0.0120,0.0141,0.0166,0.0153
140,0.0171,0.0212,0.0138,0.0122,0.0285,0.0110,0.0312,0.0144,0.0136,0.0177
141,0.0144,0.0392,0.0098,0.0105,0.0170,0.0137,0.0083,0.0167,0.0139,0.0180
142,0.0130,0.0200,0.0119,0.0133,0.0141,0.0120,0.0103,0.0118,0.0119,0.0151
143,0.0194,0.0218,0.0132,0.0147,0.0148,0.0119,0.0086,0.0208,0.0116,0.0137
144,0.0225,0.0216,0.0099,0.0146,0.0175,0.0144,0.0094,0.0165,0.0131,0.0149
145,0.0152,0.0337,0.0118,0.0118,0.0142,0.0116,0.0084,0.0143,0.0138,0.0143
146,0.0128,0.0228,0.0089,0.0151,0.0205,0.0129,0.0312,0.0120,0.0150,0.0176
147,0.0144,0.0189,0.0141,0.0127,0.0175,0.0115,0.0090,0.0149,0.0124,0.0151
148,0.0149,0.0188,0.0150,0.0194,0.0126,0.0102,0.0122,0.0146,0.0129,0.0142
149,0.0180,0.0234,0.0106,0.0122,0.0147,0.0123,0.0591,0.0161,0.0133,0.0145
150,0.0181,0.0199,0.0105,0.0158,0.0142,0.0110,0.0191,0.0117,0.0167,0.0174
151,0.0175,0.0217,0.0146,0.0134,0.0185,0.0124,0.0439,0.0168,0.0149,0.0151
152,0.0215,0.0250,0.0100,0.0163,0.0154,0.0136,0.0101,0.0140,0.0157,0.0174
153,0.0158,0.0188,0.0093,0.0124,0.0154,0.0105,0.0113,0.0127,0.0123,0.0124
154,0.0175,0.0212,0.0125,0.0148,0.0198,0.0122,0.0557,0.0126,0.0129,0.0159
155,0.0259,0.0189,0.0136,0.0127,0.0136,0.0106,0.0187,0.0121,0.0153,0.0135
156,0.0175,0.0208,0.0097,0.0126,0.0160,0.0111,0.0123,0.0119,0.0129,0.0144
157,0.0334,0.0190,0.0095,0.0118,0.0169,0.0136,0.0423,0.0131,0.0137,0.0153
158,0.0187,0.0195,0.0102,0.0128,0.0164,0.0122,0.0387,0.0122,0.0142,0.0171
159,0.0179,0.0181,0.0166,0.0115,0.0149,0.0136,0.0101,0.0153,0.0129,0.0137
160,0.0187,0.0247,0.0104,0.0115,0.0151,0.0115,0.0099,0.0131,0.0139,0.0149
161,0.0161,0.0199,0.0087,0.0177,0.0319,0.0109,0.0246,0.0133,0.0153,0.0140
162,0.0139,0.0231,0.0130,0.0135,0.0157,0.0128,0.0150,0.0138,0.0126,0.0221
163,0.0175,0.0247,0.0106,0.0124,0.0205,0.0107,0.0526,0.0144,0.0141,0.0138
164,0.0295,0.0223,0.0134,0.0111,0.0170,0.0113,0.0190,0.0122,0.0145,0.0137
165,0.0289,0.0170,0.0124,0.0107,0.0150,0.0128,0.0092,0.0133,0.0150,0.0138
166,0.0267,0.0223,0.0130,0.0122,0.0207,0.0112,0.0249,0.0183,0.0134,0.0133
167,0.0115,0.0206,0.0107,0.0120,0.0143,0.0109,0.0088,0.0122,0.0166,0.0185
168,0.0183,0.0217,0.0156,0.0124,0.0156,0.0122,0.0091,0.0116,0.0129,0.0179
169,0.0153,0.0217,0.0138,0.0147,0.0164,0.0110,0.0119,0.0121,0.0134,0.0131
170,0.0192,0.0245,0.0193,0.0113,0.0127,0.0121,0.0184,0.0120,0.0146,0.0165
171,0.0147,0.0220,0.0096,0.0131,0.0177,0.0123,0.0138,0.0121,0.0133,0.0131
172,0.0232,0.0180,0.0102,0.0149,0.0159,0.0174,0.0087,0.0115,0.0129,0.0169
173,0.0180,0.0210,0.0084,0.0150,0.0159,0.0147,0.0195,0.0123,0.0111,0.0151
174,0.0169,0.0206,0.0119,0.0139,0.0160,0.0147,0.0119,0.0135,0.0166,0.0142
175,0.0140,0.0226,0.0219,0.0157,0.0141,0.0112,0.0280,0.0125,0.0137,0.0155
176,0.0167,0.0372,0.0138,0.0116,0.0209,0.0111,0.0228,0.0123,0.0129,0.0135
177,0.0219,0.0188,0.0120,0.0186,0.0190,0.0109,0.0080,0.0126,0.0114,0.0135
178,0.0169,0.0272,0.0086,0.0150,0.0240,0.0124,0.0093,0.0116,0.0166,0.0140
179,0.0240,0.0168,0.0104,0.0117,0.0165,0.0111,0.0268,0.0146,0.0131,0.0159
180,0.0153,0.0407,0.0090,0.0123,0.0166,0.0157,0.0195,0.0136,0.0119,0.0140
181,0.0179,0.0225,0.0133,0.0151,0.0153,0.0110,0.0165,0.0128,0.0126,0.0132
182,0.0152,0.0295,0.0161,0.0144,0.0151,0.0129,0.0125,0.0150,0.0143,0.0159
183,0.0254,0.0236,0.0118,0.0150,0.0146,0.0113,0.0514,0.0141,0.0126,0.0166
184,0.0338,0.0186,0.0135,0.0145,0.0149,0.0170,0.0127,0.0197,0.0155,0.0157
185,0.0163,0.0167,0.0155,0.0151,0.0164,0.0132,0.0167,0.0135,0.0160,0.0126
186,0.0212,0.0204,0.0091,0.0154,0.0162,0.0138,0.0160,0.0130,0.0161,0.0135
187,0.0146,0.0197,0.0114,0.0127,0.0157,0.0120,0.0127,0.0221,0.0133,0.0259
188,0.0225,0.0206,0.0094,0.0111,0.0126,0.0116,0.1063,0.0142,0.0118,0.0140
189,0.0159,0.0269,0.0112,0.0114,0.0167,0.0112,0.0154,0.0133,0.0118,0.0126
190,0.0151,0.0237,0.0144,0.0129,0.0189,0.0123,0.0112,0.0148,0.0155,0.0150
191,0.0252,0.0260,0.0100,0.0156,0.0255,0.0104,0.0092,0.0122,0.0118,0.0149
192,0.0142,0.0239,0.0131,0.0146,0.0155,0.0110,0.0153,0.0113,0.0144,0.0144
193,0.0134,0.0419,0.0142,0.0109,0.0144,0.0113,0.0097,0.0184,0.0125,0.0188
194,0.0161,0.0223,0.0204,0.0120,0.0127,0.0145,0.0102,0.0119,0.0162,0.0132
195,0.0198,0.0200,0.0090,0.0099,0.0205,0.0111,0.1044,0.0134,0.0129,0.0171
196,0.0133,0.0233,0.0111,0.0133,0.0145,0.0127,0.0078,0.0103,0.0115,0.0131
197,0.0271,0.0359,0.0103,0.0106,0.0183,0.0139,0.0127,0.0168,0.0126,0.0148
198,0.0163,0.0171,0.0152,0.0120,0.0213,0.0133,0.0160,0.0117,0.0151,0.0158
199,0.0176,0.0298,0.0148,0.0126,0.0138,0.0114,0.0084,0.0130,0.0116,0.0200
200,0.0248,0.0223,0.0122,0.0121,0.0198,0.0114,0.0198,0.0136,0.0206,0.0135
