Round,Subset 1,Subset 2,Subset 3,Subset 4,Subset 5,Subset 6,Subset 7,Subset 8,Subset 9,Subset 10
30,0.3229,0.2394,0.5283,0.5069,0.5142,0.9702,0.8571,1.7798,1.2223,2.2877
31,0.2999,0.2320,0.5291,0.4637,0.5201,0.9539,0.8224,0.9461,0.8793,0.8489
32,0.2943,0.2517,0.5056,0.4865,0.5453,0.9664,1.0535,0.8774,0.8947,0.8104
33,0.3068,0.2417,0.4987,0.4853,0.4839,0.9864,1.4215,0.9632,1.2514,0.9865
34,0.2706,0.2023,0.5271,0.5001,0.4794,1.3881,1.0156,0.9514,1.0025,0.9744
35,0.2689,0.1862,0.5256,0.4508,0.5062,1.0336,1.0340,1.0686,0.7815,0.8022
36,0.2598,0.1785,0.4879,0.4597,0.4605,0.9146,0.9241,1.1611,0.8673,0.9647
37,0.2527,0.1700,0.5199,0.5120,0.4873,1.7402,0.9727,1.5945,1.1309,1.1890
38,0.2337,0.1714,0.5069,0.4701,0.5243,1.1015,1.0968,1.1178,1.2909,0.8943
39,0.2495,0.1596,0.4614,0.5077,0.4923,1.2280,1.8082,1.1071,0.8213,0.9294
40,0.2095,0.1599,0.4788,0.4658,0.4701,1.1047,1.1513,1.2467,0.8983,1.1086
41,0.2183,0.1411,0.4957,0.4401,0.4868,1.1101,1.5194,1.4021,1.2775,0.8989
42,0.2059,0.1337,0.4856,0.4599,0.4556,1.6212,1.9871,1.4027,0.9805,1.3984
43,0.2050,0.1211,0.4693,0.4675,0.4436,1.0842,1.9129,1.8515,0.8017,1.2069
44,0.1691,0.1350,0.4732,0.4265,0.4895,1.3110,1.1576,1.2286,1.1387,9.5091
45,0.1907,0.1545,0.4902,0.4390,0.4588,1.3977,1.4002,0.9848,1.5869,0.9256
46,0.1603,0.1370,0.4729,0.5237,0.4896,1.6954,1.1643,1.6123,1.1969,1.0846
47,0.1734,0.1116,0.4614,0.4473,0.4739,1.5534,2.5071,1.3033,1.1160,1.4531
48,0.1528,0.1288,0.4475,0.4386,0.4517,1.1001,0.9540,1.8498,1.2658,1.5812
49,0.1574,0.0876,0.4681,0.4233,0.4514,1.2121,2.3331,1.3777,1.3843,1.1687
50,0.1606,0.0850,0.4516,0.4523,0.4868,1.9449,2.3568,1.4967,1.6343,1.2524
51,0.1377,0.0744,0.4679,0.4163,0.4293,5.7369,3.4009,4.6271,10.0177,4.1166
52,0.1386,0.0758,0.4096,0.4289,0.4622,2.0159,2.4399,16.7827,14.8848,5.3214
53,0.1321,0.0702,0.4476,0.5216,0.4268,6.1529,17.9943,13.0709,9.5393,3.1788
54,0.1480,0.0716,0.4121,0.4635,0.4150,3.9032,4.7023,15.4980,5.0766,20.3116
55,0.1358,0.0649,0.4826,0.4241,0.4518,4.3199,10.6191,7.2863,8.7343,11.3127
56,0.0952,0.0777,0.4557,0.4632,0.4120,10.6573,4.7076,9.8532,11.5261,3.4063
57,0.0960,0.0590,0.4447,0.4151,0.4031,4.0242,9.9550,14.9731,14.8653,15.9742
58,0.1301,0.0624,0.5187,0.4087,0.4314,8.6190,13.7529,2.1522,13.6236,11.7329
59,0.0870,0.0598,0.4522,0.4593,0.3983,14.8095,12.0192,25.8316,7.6589,11.6793
60,0.0970,0.0532,0.4514,0.4372,0.4326,5.8762,15.3798,6.3585,3.5123,4.8980
61,0.0975,0.0516,0.4112,0.4318,0.4050,9.9391,16.2966,5.1138,3.4875,14.2738
62,0.0787,0.0486,0.4327,0.4472,0.4800,12.1374,7.6984,8.1070,12.9607,10.4247
63,0.0911,0.0433,0.4625,0.4264,0.4426,10.4980,25.9603,11.7304,4.6311,31.4155
64,0.0757,0.0361,0.4282,0.4011,0.4118,10.2481,7.3574,8.0542,13.0323,7.8255
65,0.0750,0.0419,0.4477,0.3702,0.4148,4.0813,7.8740,6.9732,2.4625,6.9671
66,0.0585,0.0334,0.4223,0.4382,0.4382,6.4896,24.5771,13.0579,5.2761,5.8448
67,0.0682,0.0377,0.4212,0.3848,0.3885,32.2169,20.9164,5.0431,28.4917,18.5249
68,0.0762,0.0501,0.4436,0.4312,0.4233,6.3963,9.3755,22.3428,4.1344,9.0235
69,0.0514,0.0341,0.4286,0.4723,0.4213,5.3118,6.3700,22.6775,13.4399,8.3295
70,0.0645,0.0199,0.3962,0.4134,0.4246,10.0794,4.9081,7.5924,17.0632,6.4716
71,0.0681,0.0188,0.4369,0.4113,0.4448,8.0677,5.6180,12.0121,6.6051,7.9194
72,0.0706,0.0220,0.4486,0.3689,0.4373,13.7228,9.5226,5.3929,18.6303,22.6468
73,0.0501,0.0257,0.4395,0.3945,0.4028,13.3075,3.1197,5.5433,7.3908,27.0064
74,0.0502,0.0465,0.4063,0.3657,0.3827,9.7661,13.3549,14.7921,2.4755,5.8303
75,0.0479,0.0148,0.4240,0.4030,0.4276,5.7591,14.0027,22.9912,2.7516,8.8864
76,0.0414,0.0192,0.4305,0.4352,0.3691,11.9659,7.6120,29.8728,25.1963,8.4199
77,0.0362,0.0251,0.4370,0.4118,0.4322,29.5868,5.7931,10.6828,21.5994,4.1227
78,0.0511,0.0191,0.4036,0.4289,0.4200,3.4382,22.2960,6.6222,57.4420,3.6870
79,0.0532,0.0151,0.4085,0.4183,0.4320,8.5469,15.4126,12.6300,4.9547,5.9030
80,0.0508,0.0133,0.3842,0.4779,0.3946,7.1852,5.4474,9.8853,10.8674,3.9998
81,0.0384,0.0156,0.4735,0.4162,0.3850,9.4047,9.0711,9.6676,24.1799,5.4157
82,0.0377,0.0200,0.4211,0.4840,0.4045,19.9510,14.9267,6.5750,25.3059,40.5502
83,0.0262,0.0164,0.4381,0.4231,0.4081,9.9955,27.5560,12.2350,22.0653,60.4316
84,0.0458,0.0132,0.4015,0.3872,0.3917,7.1851,15.5375,14.3664,8.6003,11.7538
85,0.0404,0.0139,0.3992,0.4120,0.4070,8.8163,9.6800,21.0119,12.6015,12.7094
86,0.0292,0.0146,0.4514,0.4613,0.4588,11.6753,5.7471,10.5041,7.5945,7.9161
87,0.0295,0.0123,0.4168,0.3789,0.4039,10.6868,7.4148,12.7746,11.1800,12.2549
88,0.0374,0.0110,0.4002,0.4075,0.3448,10.1520,23.2506,16.5826,31.5063,9.9139
89,0.0341,0.0086,0.3767,0.3837,0.4167,4.1470,20.3055,2.6680,5.6205,8.8682
90,0.0259,0.0092,0.4220,0.4428,0.4332,6.3793,40.8129,15.5776,6.5926,9.9528
91,0.0238,0.0189,0.3991,0.3839,0.3781,9.2619,7.7739,6.7936,6.1040,12.9825
92,0.0269,0.0096,0.3817,0.3791,0.4487,8.6702,23.7274,22.2210,37.6802,34.4922
93,0.0256,0.0072,0.4145,0.4007,0.4050,7.1563,31.2394,13.0818,20.1947,37.4313
94,0.0247,0.0087,0.3825,0.3798,0.3808,19.2950,8.7722,11.1957,41.2860,12.8097
95,0.0225,0.0087,0.4664,0.4321,0.4186,8.6859,19.0492,18.8346,15.9314,29.0597
96,0.0247,0.0115,0.4844,0.4200,0.3488,30.6222,7.0855,13.5762,55.5486,60.3518
97,0.0199,0.0130,0.3480,0.3837,0.3897,23.4502,6.5251,54.0061,22.9081,6.0774
98,0.0199,0.0083,0.3975,0.4183,0.3838,7.5014,14.9037,11.8698,7.2867,24.7054
99,0.0204,0.0152,0.3662,0.4040,0.3735,19.3854,20.8805,13.8396,11.2359,16.7228
100,0.0241,0.0051,0.4452,0.4132,0.3704,5.0830,11.5239,22.2731,7.6643,7.4743
101,0.0189,0.0082,0.4250,0.3971,0.4127,21.2968,32.2681,19.1994,20.6207,10.6092
102,0.0205,0.0089,0.3746,0.3824,0.3822,13.5690,21.1507,29.2789,10.5438,15.7945
103,0.0300,0.0080,0.3998,0.4096,0.4090,39.5783,7.0033,39.5712,27.3617,26.5919
104,0.0277,0.0080,0.3615,0.4127,0.4009,11.0359,16.5370,11.3409,11.2879,19.0800
105,0.0145,0.0066,0.4075,0.4082,0.3690,7.9128,22.0398,22.3853,17.1310,21.3353
106,0.0144,0.0072,0.3770,0.4063,0.3953,41.7430,6.9551,10.9302,9.2298,6.5703
107,0.0176,0.0086,0.4054,0.3857,0.4018,15.5550,16.4077,28.7548,15.1071,9.0963
108,0.0123,0.0114,0.4675,0.3786,0.4005,10.4727,7.4717,20.9513,4.8426,22.5709
109,0.0110,0.0071,0.4354,0.4336,0.3733,48.9455,7.8574,29.1766,9.5138,53.4968
110,0.0124,0.0061,0.4014,0.4621,0.4074,22.7343,13.9406,39.3779,18.6345,10.3197
111,0.0150,0.0084,0.4085,0.4450,0.4227,23.8505,22.0306,25.4128,19.8583,15.0809
112,0.0180,0.0101,0.4511,0.3657,0.3681,11.0823,21.3667,23.2544,21.7985,21.1461
113,0.0174,0.0117,0.3806,0.3790,0.3524,10.4912,9.9265,9.2109,80.3871,36.0140
114,0.0133,0.0070,0.3873,0.3958,0.3482,5.8775,25.1936,15.5405,58.5866,49.8807
115,0.0114,0.0054,0.4548,0.3804,0.3689,14.4606,31.7939,15.5460,17.4027,9.1794
116,0.0125,0.0066,0.3902,0.3724,0.3819,14.5812,27.4649,10.3607,53.4408,32.1943
117,0.0098,0.0048,0.3910,0.4078,0.4354,19.2818,3.6829,25.4908,24.4595,35.6925
118,0.0116,0.0064,0.3834,0.3278,0.4449,13.1597,13.6297,28.9121,25.9988,46.6457
119,0.0086,0.0067,0.4355,0.3971,0.3947,24.0322,23.5493,16.1762,28.7974,33.9325
120,0.0123,0.0049,0.3995,0.4323,0.4762,58.9901,10.1785,30.0721,19.9563,9.7909
121,0.0126,0.0050,0.4114,0.4196,0.4095,10.8806,22.1051,15.1253,14.5992,41.5039
122,0.0077,0.0066,0.4238,0.4085,0.4402,51.4981,23.4174,32.5936,49.9167,6.7221
123,0.0113,0.0046,0.3854,0.4095,0.3680,6.5710,40.4961,10.5580,18.6635,4.9832
124,0.0138,0.0085,0.4127,0.3657,0.3561,5.7967,12.1328,36.8415,48.4007,40.7040
125,0.0141,0.0054,0.3739,0.4012,0.3501,30.9081,7.9752,8.4812,92.5569,27.8640
126,0.0116,0.0045,0.4125,0.3384,0.3745,14.3682,23.9390,16.9199,37.1002,12.3716
127,0.0121,0.0042,0.3893,0.3510,0.3575,33.5494,14.9130,20.2815,20.2472,14.8453
128,0.0062,0.0049,0.3846,0.3505,0.3894,5.5959,15.8331,24.0572,27.4068,18.9570
129,0.0099,0.0052,0.3930,0.3973,0.4044,11.8948,23.8175,19.3577,14.6806,36.8279
130,0.0142,0.0044,0.3773,0.3872,0.3602,23.5933,10.9363,25.4621,51.1829,31.2318
131,0.0101,0.0028,0.3572,0.3650,0.3893,13.5631,15.5647,9.1632,23.4442,7.3616
132,0.0093,0.0066,0.3904,0.3896,0.3535,17.0563,14.9695,41.8766,20.4878,23.7362
133,0.0148,0.0025,0.4277,0.3872,0.3676,13.0967,11.3810,10.9145,25.5337,4.6285
134,0.0085,0.0048,0.3663,0.3387,0.3633,12.9674,9.1893,52.6606,12.6603,10.0636
135,0.0097,0.0038,0.3930,0.3597,0.4275,20.4632,16.5790,39.8665,25.2623,62.5338
136,0.0099,0.0028,0.4103,0.4003,0.3805,12.0653,17.0226,32.8724,50.9139,42.6792
137,0.0065,0.0025,0.4154,0.3648,0.3945,33.7570,6.7734,38.5770,20.9719,21.6108
138,0.0096,0.0045,0.4178,0.3785,0.3569,14.6282,21.5889,31.2515,18.5808,58.9185
139,0.0085,0.0022,0.4328,0.4164,0.3620,21.3066,23.7142,27.2158,6.7160,16.2493
140,0.0074,0.0032,0.3647,0.3944,0.3271,38.3775,10.5445,27.5270,13.9554,44.1709
141,0.0071,0.0059,0.3842,0.3633,0.3658,36.7740,24.7543,18.2174,6.9934,14.9270
142,0.0059,0.0053,0.4102,0.3586,0.3353,7.6825,37.0293,12.6695,26.9958,11.6865
143,0.0063,0.0053,0.3660,0.3833,0.3739,12.6007,78.5504,36.1606,14.6081,16.4777
144,0.0094,0.0052,0.4237,0.3518,0.3763,51.6788,8.4759,40.3166,16.9443,13.4692
145,0.0040,0.0029,0.4106,0.3420,0.3899,49.9309,29.8083,28.2087,66.4410,43.3921
146,0.0102,0.0055,0.3538,0.3856,0.3467,12.4438,19.0624,29.5914,19.1195,10.7506
147,0.0061,0.0033,0.4055,0.4212,0.3255,12.7651,23.9503,7.4782,16.8898,18.8150
148,0.0088,0.0031,0.3824,0.3490,0.4005,11.1100,22.9843,19.2178,12.0341,43.6303
149,0.0091,0.0081,0.4484,0.4038,0.3676,25.4749,9.7485,40.5674,29.6463,33.4964
150,0.0076,0.0033,0.3583,0.3485,0.3339,27.0982,26.8964,33.3066,46.9632,44.3502
151,0.0071,0.0063,0.3831,0.3853,0.3870,18.9092,8.7092,10.5084,13.5956,39.8705
152,0.0071,0.0035,0.3861,0.4199,0.3735,20.1490,12.7712,61.1146,83.2197,14.5173
153,0.0104,0.0026,0.3811,0.3733,0.3469,15.6081,35.5867,21.3008,9.3012,12.1013
154,0.0110,0.0040,0.3743,0.3665,0.3981,30.9681,33.6049,56.1548,19.7270,21.6744
155,0.0084,0.0035,0.3573,0.3577,0.3351,21.9708,63.8893,45.2482,70.8891,31.0872
156,0.0041,0.0021,0.3544,0.3254,0.3919,38.1185,9.3199,37.2906,17.4379,27.0797
157,0.0063,0.0039,0.3289,0.4088,0.4298,12.7332,20.6837,41.3527,42.1372,13.6647
158,0.0100,0.0027,0.3761,0.3647,0.3202,15.2725,20.7816,29.7552,27.8509,50.4321
159,0.0064,0.0038,0.3361,0.3548,0.3315,19.1905,29.1009,16.9350,41.6870,11.3769
160,0.0067,0.0054,0.3897,0.4093,0.4354,35.9271,39.7638,17.4397,20.5469,29.3237
161,0.0040,0.0025,0.3902,0.3764,0.3976,41.7865,30.9784,25.5054,47.5547,11.7742
162,0.0049,0.0029,0.3564,0.3139,0.3097,14.2698,22.0684,38.0721,28.4605,22.5392
163,0.0055,0.0045,0.3486,0.4121,0.3632,11.9545,23.9568,23.8800,24.7194,26.5506
164,0.0085,0.0037,0.3647,0.3473,0.3646,59.0889,12.9501,49.3583,7.9156,19.7917
165,0.0072,0.0045,0.3668,0.3244,0.3825,10.1626,20.2187,15.2812,24.2162,19.1597
166,0.0076,0.0025,0.4063,0.4053,0.3368,16.8581,10.3291,13.8962,29.7417,33.3284
167,0.0070,0.0027,0.4049,0.3855,0.3613,59.2335,17.2385,27.0633,15.9006,7.8587
168,0.0044,0.0046,0.3236,0.4033,0.3453,24.0871,17.4986,37.8347,54.4094,73.0715
169,0.0047,0.0032,0.3696,0.3119,0.3377,23.3823,11.7997,23.1343,13.9027,37.1927
170,0.0054,0.0047,0.4010,0.3439,0.3257,20.3815,12.9342,7.2100,26.7793,11.2712
171,0.0083,0.0019,0.3585,0.3933,0.3202,18.8880,29.4249,30.8930,59.9710,40.4463
172,0.0061,0.0014,0.4016,0.3773,0.4146,23.1379,15.9466,67.3839,38.1597,7.2434
173,0.0052,0.0033,0.3972,0.3862,0.3720,18.5896,51.8496,30.2531,12.1453,25.1884
174,0.0042,0.0017,0.3523,0.3424,0.3434,13.0805,8.4482,35.4489,144.3114,19.6450
175,0.0047,0.0031,0.3807,0.3350,0.3769,6.6265,12.6313,11.2659,57.2304,46.5781
176,0.0063,0.0026,0.3536,0.3779,0.3850,44.6367,37.8731,14.0151,24.1606,31.3934
177,0.0069,0.0021,0.3643,0.3641,0.3162,27.5536,18.7230,21.3233,43.2529,45.1209
178,0.0045,0.0027,0.3905,0.3623,0.3380,37.3287,20.1990,27.2604,30.0444,10.1544
179,0.0067,0.0025,0.3465,0.3388,0.3903,26.3220,7.9558,31.7488,65.7988,25.0139
180,0.0059,0.0017,0.3602,0.3402,0.3472,8.3003,21.2391,7.9682,20.2696,99.5651
181,0.0045,0.0024,0.3955,0.3521,0.3627,14.8467,29.9301,12.7572,27.3273,42.1437
182,0.0041,0.0018,0.3628,0.3752,0.3878,22.4565,44.1629,56.0449,17.4103,106.9247
183,0.0051,0.0024,0.3466,0.3453,0.3356,15.5418,17.5428,15.8625,21.8494,10.3915
184,0.0037,0.0022,0.3506,0.3534,0.3190,53.3290,33.0669,10.2511,20.3622,24.6193
185,0.0069,0.0015,0.3615,0.3824,0.4170,69.4592,21.3978,26.5310,78.8725,17.9279
186,0.0080,0.0030,0.4036,0.3592,0.3476,26.5703,38.4368,20.1226,11.8136,21.0663
187,0.0038,0.0019,0.3776,0.3279,0.3125,44.2463,51.2777,17.2114,6.7236,14.8090
188,0.0042,0.0014,0.4072,0.3892,0.3475,30.7151,31.7063,24.8694,16.4441,35.7316
189,0.0057,0.0018,0.3322,0.3553,0.3938,39.9212,25.2590,60.4670,22.6202,15.8796
190,0.0058,0.0017,0.3921,0.3592,0.3004,74.9550,33.4440,22.6021,40.3624,12.0015
191,0.0055,0.0036,0.3846,0.3792,0.3931,17.7504,57.2918,6.4732,33.6519,27.7235
192,0.0033,0.0019,0.3896,0.3499,0.3548,21.5648,25.7964,22.3090,45.4062,38.5753
193,0.0035,0.0017,0.3720,0.3384,0.3491,43.0804,32.0279,8.8981,69.8605,69.1411
194,0.0046,0.0036,0.3536,0.3429,0.3598,14.2808,43.6511,11.1873,31.9529,30.1060
195,0.0047,0.0021,0.3801,0.3893,0.3060,42.4867,20.3739,11.0922,17.4816,8.2343
196,0.0041,0.0022,0.4098,0.3594,0.4067,44.0504,14.4191,13.4071,14.3962,21.2298
197,0.0048,0.0034,0.4149,0.3200,0.3977,21.1537,45.8807,26.3939,10.4364,37.1611
198,0.0039,0.0033,0.4127,0.3836,0.3263,39.0944,60.6616,9.4211,22.2617,26.6801
199,0.0038,0.0021,0.3339,0.3257,0.3436,15.8920,10.2891,26.7998,67.4846,27.5426
200,0.0041,0.0018,0.4117,0.3061,0.3606,26.2368,19.8016,36.2314,23.0501,14.7927
