Round,Subset 1,Subset 2,Subset 3,Subset 4,Subset 5,Subset 6,Subset 7,Subset 8,Subset 9,Subset 10
25,0.4631,0.3939,0.5806,0.5407,0.5584,0.5999,0.6135,0.6011,0.5382,0.5303
26,0.4553,0.4065,0.5788,0.5183,0.5623,0.6180,0.5740,0.5924,0.5310,0.5403
27,0.4531,0.3815,0.5639,0.5410,0.5557,0.6121,0.5736,0.5780,0.5211,0.5156
28,0.4379,0.3932,0.5799,0.5261,0.5567,0.6061,0.5801,0.5835,0.5250,0.5367
29,0.4351,0.3607,0.5538,0.5120,0.5449,0.6195,0.5873,0.5714,0.5155,0.5213
30,0.4248,0.3617,0.5577,0.5105,0.5603,0.5977,0.5733,0.5670,0.5241,0.4980
31,0.4283,0.3667,0.5515,0.5066,0.5402,0.6019,0.5759,0.5901,0.5040,0.5060
32,0.4157,0.3668,0.5418,0.5173,0.5381,0.5923,0.5713,0.6007,0.5165,0.5073
33,0.4078,0.3462,0.5402,0.4958,0.5358,0.5998,0.5586,0.5860,0.5133,0.5068
34,0.4082,0.3433,0.5502,0.4930,0.5172,0.5804,0.5675,0.5693,0.5348,0.5012
35,0.4035,0.3409,0.5459,0.5128,0.5186,0.5854,0.5363,0.5725,0.4949,0.5057
36,0.3874,0.3397,0.5566,0.4772,0.5118,0.5901,0.5560,0.5545,0.5016,0.5179
37,0.3772,0.3214,0.5259,0.4932,0.5095,0.5874,0.5576,0.5541,0.4969,0.4884
38,0.3696,0.3160,0.5177,0.4693,0.5037,0.5774,0.5469,0.5432,0.4842,0.5005
39,0.3728,0.3249,0.5236,0.4679,0.4952,0.6060,0.5608,0.5596,0.5136,0.4998
40,0.3690,0.3064,0.5184,0.4794,0.5074,0.5943,0.5293,0.5403,0.4974,0.5252
41,0.3625,0.3111,0.5225,0.4757,0.4864,0.5895,0.5175,0.5482,0.5006,0.4987
42,0.3578,0.3015,0.4980,0.4814,0.4845,0.5969,0.5432,0.5509,0.4980,0.4879
43,0.3539,0.2838,0.4945,0.4685,0.4804,0.5852,0.5309,0.5483,0.4946,0.5103
44,0.3701,0.2854,0.5001,0.4644,0.4763,0.5774,0.5337,0.5316,0.4757,0.4966
45,0.3615,0.2867,0.4870,0.4747,0.4774,0.5656,0.5418,0.5325,0.4816,0.4842
46,0.3471,0.2829,0.4831,0.4402,0.4709,0.5664,0.5525,0.5288,0.4976,0.4963
47,0.3337,0.2670,0.4792,0.4433,0.4762,0.5607,0.5225,0.5455,0.4689,0.4992
48,0.3238,0.2754,0.4866,0.4508,0.4738,0.5652,0.5400,0.5318,0.4778,0.4924
49,0.3265,0.2691,0.4863,0.4348,0.4431,0.5634,0.5137,0.5370,0.4891,0.4907
50,0.3183,0.2620,0.4865,0.4521,0.4801,0.5660,0.5110,0.5304,0.4796,0.4879
51,0.3246,0.2603,0.4803,0.4461,0.4595,0.5514,0.5114,0.5265,0.4990,0.4790
52,0.3285,0.2638,0.4736,0.4414,0.4505,0.5670,0.5314,0.5263,0.4881,0.4704
53,0.3100,0.2660,0.4689,0.4395,0.4462,0.5509,0.5473,0.5467,0.4619,0.4963
54,0.3057,0.2532,0.4653,0.4289,0.4406,0.5676,0.5234,0.5384,0.4746,0.4807
55,0.2949,0.2556,0.4675,0.4203,0.4467,0.5753,0.5314,0.5228,0.4843,0.5011
56,0.3102,0.2579,0.4650,0.4272,0.4564,0.5588,0.5262,0.5276,0.4577,0.4745
57,0.3098,0.2334,0.4606,0.4230,0.4394,0.5621,0.5195,0.5317,0.4752,0.4970
58,0.2890,0.2252,0.4527,0.4325,0.4387,0.5588,0.5202,0.5157,0.4853,0.5060
59,0.2828,0.2307,0.4489,0.4251,0.4292,0.5638,0.5164,0.5121,0.4831,0.4873
60,0.2797,0.2367,0.4499,0.4283,0.4313,0.5357,0.5014,0.5334,0.4681,0.4899
61,0.2858,0.2454,0.4553,0.4114,0.4280,0.5510,0.5179,0.5313,0.4721,0.4734
62,0.2851,0.2281,0.4463,0.4195,0.4306,0.5616,0.4980,0.5241,0.4789,0.4738
63,0.2712,0.2210,0.4498,0.4103,0.4240,0.5646,0.5190,0.5234,0.4715,0.4848
64,0.2751,0.2147,0.4420,0.4141,0.4318,0.5497,0.5216,0.5082,0.4638,0.4800
65,0.2613,0.2238,0.4262,0.4188,0.4068,0.5673,0.5241,0.5362,0.4914,0.4868
66,0.2577,0.2271,0.4403,0.4039,0.4163,0.5563,0.5033,0.5278,0.4892,0.4839
67,0.2515,0.1939,0.4248,0.4016,0.4149,0.5634,0.5084,0.5213,0.4655,0.4852
68,0.2576,0.1925,0.4330,0.4124,0.4057,0.5566,0.5132,0.5262,0.4731,0.4877
69,0.2504,0.2034,0.4226,0.3896,0.3892,0.5481,0.4995,0.5137,0.4874,0.4679
70,0.2431,0.2081,0.4275,0.3999,0.3970,0.5680,0.5349,0.5542,0.4692,0.4950
71,0.2572,0.1935,0.4186,0.4045,0.3941,0.5461,0.5187,0.5231,0.4913,0.4763
72,0.2529,0.1740,0.4026,0.4072,0.3952,0.5363,0.5259,0.5297,0.4562,0.4694
73,0.2336,0.1775,0.4213,0.3841,0.3982,0.5572,0.5208,0.5219,0.4720,0.4703
74,0.2278,0.1805,0.4051,0.3925,0.3862,0.5443,0.5426,0.5096,0.4619,0.4811
75,0.2610,0.1800,0.4055,0.3962,0.3818,0.5597,0.4826,0.5129,0.4876,0.4632
76,0.2252,0.1579,0.4086,0.3807,0.3869,0.5534,0.5131,0.5001,0.4634,0.4647
77,0.2202,0.1645,0.4072,0.3873,0.3835,0.5523,0.4894,0.5179,0.4660,0.4763
78,0.2139,0.1772,0.3955,0.3706,0.3798,0.5649,0.5048,0.5177,0.4850,0.4902
79,0.2215,0.1629,0.4041,0.3763,0.3820,0.5505,0.4987,0.5256,0.4745,0.4737
80,0.2173,0.1702,0.3930,0.3701,0.3596,0.5654,0.4901,0.5078,0.4752,0.4692
81,0.2067,0.1622,0.4001,0.3744,0.3658,0.5444,0.5285,0.5031,0.4617,0.4966
82,0.1991,0.1574,0.3865,0.3756,0.3610,0.5570,0.5011,0.5163,0.4687,0.4784
83,0.2065,0.1485,0.3870,0.3674,0.3740,0.5624,0.5267,0.5021,0.4885,0.4756
84,0.1993,0.1565,0.3903,0.3743,0.3584,0.5431,0.5066,0.5045,0.4747,0.4801
85,0.1950,0.1429,0.3879,0.3767,0.3485,0.5439,0.5085,0.5177,0.4582,0.4734
86,0.1907,0.1412,0.3728,0.3712,0.3599,0.5469,0.5102,0.5242,0.4690,0.4726
87,0.1881,0.1479,0.3960,0.3702,0.3727,0.5540,0.5167,0.5090,0.4581,0.4917
88,0.1829,0.1388,0.3758,0.3716,0.3543,0.5527,0.5177,0.5074,0.4570,0.4777
89,0.1944,0.1464,0.3819,0.3643,0.3567,0.5612,0.5070,0.4854,0.4612,0.4929
90,0.1819,0.1325,0.3952,0.3592,0.3537,0.5411,0.5103,0.5085,0.4603,0.4742
91,0.1793,0.1335,0.3704,0.3590,0.3474,0.5547,0.5082,0.5107,0.4587,0.4818
92,0.1727,0.1284,0.3844,0.3559,0.3625,0.5533,0.4962,0.5087,0.4581,0.4883
93,0.1647,0.1293,0.3674,0.3549,0.3577,0.5573,0.5241,0.5180,0.4476,0.4835
94,0.1599,0.1256,0.3580,0.3530,0.3397,0.5770,0.4898,0.5082,0.4788,0.4942
95,0.1748,0.1166,0.3583,0.3469,0.3471,0.5449,0.5195,0.5282,0.4557,0.4774
96,0.1726,0.1178,0.3587,0.3563,0.3378,0.5556,0.5480,0.5240,0.4636,0.4811
97,0.1687,0.1149,0.3695,0.3575,0.3306,0.5619,0.5038,0.5261,0.4937,0.4768
98,0.1659,0.1063,0.3572,0.3439,0.3407,0.5543,0.5045,0.5050,0.4705,0.4868
99,0.1501,0.1078,0.3239,0.3396,0.3216,0.5730,0.5156,0.5176,0.4696,0.4841
100,0.1464,0.1065,0.3652,0.3366,0.3377,0.5394,0.5154,0.5178,0.4658,0.4589
101,0.1448,0.1151,0.3552,0.3376,0.3337,0.5484,0.5179,0.5172,0.5115,0.4723
102,0.1435,0.1051,0.3406,0.3383,0.3379,0.5792,0.5030,0.5040,0.4446,0.4735
103,0.1562,0.1047,0.3663,0.3372,0.3330,0.5708,0.5062,0.5325,0.4834,0.4790
104,0.1539,0.1025,0.3483,0.3436,0.3276,0.5637,0.5078,0.4970,0.4887,0.4695
105,0.1450,0.1078,0.3585,0.3351,0.3268,0.5514,0.5429,0.5078,0.4830,0.4712
106,0.1362,0.0882,0.3554,0.3435,0.3259,0.5451,0.5004,0.5457,0.4994,0.4677
107,0.1338,0.0914,0.3381,0.3302,0.3332,0.5588,0.5512,0.5140,0.4716,0.4856
108,0.1382,0.0870,0.3424,0.3478,0.3213,0.5699,0.5140,0.5077,0.4767,0.4681
109,0.1379,0.1036,0.3418,0.3282,0.3200,0.5813,0.5320,0.5299,0.4829,0.4683
110,0.1307,0.0887,0.3355,0.3293,0.3266,0.5647,0.5108,0.5344,0.4758,0.4918
111,0.1348,0.0873,0.3448,0.3224,0.3066,0.5681,0.5294,0.5164,0.4668,0.4978
112,0.1202,0.0876,0.3435,0.3349,0.3193,0.5358,0.5051,0.5206,0.4711,0.4823
113,0.1287,0.0918,0.3391,0.3185,0.3143,0.5408,0.5045,0.5074,0.4717,0.4824
114,0.1256,0.0779,0.3402,0.3207,0.3210,0.5567,0.5140,0.5044,0.4750,0.4901
115,0.1156,0.0753,0.3277,0.3250,0.3061,0.5867,0.5115,0.5197,0.4795,0.4903
116,0.1089,0.0778,0.3307,0.3260,0.3032,0.5644,0.5218,0.5170,0.4798,0.4787
117,0.1175,0.0771,0.3362,0.3269,0.2955,0.5623,0.5368,0.5159,0.4745,0.5036
118,0.1172,0.0707,0.3253,0.3363,0.3052,0.5796,0.5310,0.5577,0.4741,0.4904
119,0.1041,0.0655,0.3189,0.3144,0.2908,0.5677,0.5183,0.5390,0.4779,0.4774
120,0.1093,0.0705,0.3246,0.3163,0.3067,0.5584,0.5094,0.5370,0.4685,0.4814
121,0.1056,0.0651,0.3243,0.3218,0.3011,0.5554,0.5097,0.5205,0.4728,0.4976
122,0.1050,0.0659,0.3236,0.3082,0.2930,0.5551,0.5159,0.5274,0.4742,0.4952
123,0.0983,0.0650,0.3213,0.3186,0.2931,0.5733,0.5278,0.5316,0.4651,0.4868
124,0.0997,0.0708,0.3237,0.3183,0.2913,0.5931,0.5211,0.5380,0.5107,0.4964
125,0.1007,0.0613,0.3244,0.3018,0.2986,0.5668,0.5106,0.5214,0.4824,0.4741
126,0.1000,0.0680,0.3181,0.3248,0.2898,0.5629,0.5196,0.5254,0.4486,0.5185
127,0.1024,0.0573,0.3213,0.3028,0.2869,0.5719,0.5280,0.5399,0.4775,0.5047
128,0.0997,0.0519,0.3109,0.3073,0.2714,0.5878,0.5113,0.5521,0.4791,0.4970
129,0.0931,0.0532,0.3177,0.2958,0.2786,0.5681,0.5507,0.5350,0.5065,0.5245
130,0.1091,0.0646,0.3143,0.3082,0.2843,0.5746,0.5068,0.5123,0.4834,0.4992
131,0.0988,0.0588,0.3084,0.3078,0.2837,0.5843,0.5430,0.5251,0.4801,0.4976
132,0.0880,0.0521,0.3062,0.3042,0.2945,0.5805,0.5258,0.5488,0.5060,0.4669
133,0.0881,0.0455,0.3068,0.2924,0.2758,0.5623,0.5535,0.5603,0.4734,0.4873
134,0.0824,0.0480,0.3077,0.2974,0.2770,0.5894,0.5316,0.5277,0.4869,0.5090
135,0.0882,0.0533,0.2960,0.2938,0.2910,0.5872,0.5412,0.5348,0.4810,0.5042
136,0.0829,0.0499,0.2935,0.2956,0.2819,0.6007,0.5391,0.5259,0.5008,0.5002
137,0.0906,0.0449,0.2985,0.2947,0.2760,0.5795,0.5175,0.5183,0.4839,0.5144
138,0.0884,0.0455,0.2957,0.3079,0.2747,0.5863,0.5160,0.5298,0.5022,0.4994
139,0.0794,0.0470,0.2997,0.2981,0.2667,0.5731,0.5381,0.5558,0.5236,0.5127
140,0.0776,0.0409,0.2832,0.3010,0.2728,0.5689,0.5570,0.5344,0.5091,0.5002
141,0.0797,0.0418,0.3145,0.2878,0.2775,0.5932,0.5387,0.5451,0.4954,0.5289
142,0.0803,0.0419,0.3242,0.2918,0.2611,0.5782,0.5233,0.5350,0.4898,0.5190
143,0.0819,0.0398,0.2995,0.3078,0.2669,0.6280,0.5129,0.5370,0.4950,0.5135
144,0.0701,0.0460,0.2910,0.2953,0.2730,0.5968,0.5318,0.5554,0.4906,0.5087
145,0.0702,0.0380,0.3014,0.2797,0.2692,0.5801,0.5318,0.5586,0.4865,0.5120
146,0.0739,0.0428,0.2945,0.2789,0.2881,0.5819,0.5502,0.5916,0.4980,0.4963
147,0.0809,0.0390,0.2993,0.2855,0.2632,0.5884,0.5320,0.5679,0.4849,0.5162
148,0.0711,0.0371,0.2973,0.2812,0.2648,0.5852,0.5281,0.5427,0.4945,0.4987
149,0.0707,0.0351,0.2944,0.2877,0.2675,0.5989,0.5544,0.5628,0.5081,0.5220
150,0.0661,0.0379,0.2958,0.2761,0.2725,0.5690,0.5563,0.5490,0.5045,0.4983
151,0.0626,0.0372,0.2956,0.2745,0.2602,0.6052,0.5652,0.5296,0.5084,0.5100
152,0.0690,0.0365,0.2930,0.2809,0.2667,0.6001,0.5855,0.5569,0.4984,0.5363
153,0.0698,0.0395,0.2843,0.2794,0.2658,0.5761,0.5359,0.5474,0.5005,0.5205
154,0.0639,0.0298,0.2783,0.2918,0.2525,0.6211,0.5458,0.5608,0.5153,0.5193
155,0.0711,0.0343,0.2895,0.2933,0.2586,0.6139,0.5510,0.5733,0.5160,0.5212
156,0.0642,0.0303,0.2896,0.2905,0.2516,0.5955,0.5428,0.5720,0.5222,0.5314
157,0.0592,0.0357,0.2790,0.2697,0.2708,0.5990,0.5485,0.5536,0.5240,0.5181
158,0.0534,0.0336,0.2761,0.2688,0.2499,0.6102,0.5449,0.5539,0.5152,0.5388
159,0.0619,0.0324,0.2851,0.2736,0.2468,0.5939,0.5476,0.5493,0.5234,0.5154
160,0.0659,0.0315,0.2811,0.2837,0.2535,0.5863,0.5541,0.5409,0.5220,0.5146
161,0.0546,0.0296,0.2678,0.2823,0.2394,0.6023,0.5088,0.5417,0.5108,0.5508
162,0.0581,0.0309,0.2715,0.2746,0.2501,0.5939,0.5623,0.5784,0.5327,0.5275
163,0.0555,0.0277,0.2934,0.2851,0.2532,0.5792,0.5493,0.5713,0.5160,0.5282
164,0.0600,0.0258,0.2750,0.2908,0.2514,0.6215,0.5608,0.5518,0.4963,0.5304
165,0.0598,0.0281,0.2799,0.2852,0.2512,0.5991,0.5399,0.5532,0.5253,0.5533
166,0.0521,0.0336,0.2782,0.2750,0.2646,0.6321,0.5870,0.5465,0.5045,0.5092
167,0.0506,0.0275,0.2825,0.2722,0.2435,0.5964,0.5647,0.5560,0.5220,0.5540
168,0.0544,0.0280,0.2776,0.2689,0.2487,0.5990,0.5648,0.5866,0.5042,0.5219
169,0.0534,0.0290,0.2547,0.2720,0.2432,0.6087,0.5362,0.5642,0.5137,0.5243
170,0.0574,0.0263,0.2703,0.2655,0.2587,0.6075,0.5284,0.5672,0.5106,0.5498
171,0.0438,0.0244,0.2776,0.2605,0.2496,0.6123,0.5758,0.5995,0.5108,0.5426
172,0.0508,0.0231,0.2745,0.2702,0.2377,0.6143,0.5370,0.5596,0.5289,0.5088
173,0.0495,0.0288,0.2802,0.2821,0.2347,0.6052,0.5702,0.5611,0.5330,0.5400
174,0.0415,0.0245,0.2641,0.2607,0.2472,0.6032,0.5687,0.5705,0.5508,0.5396
175,0.0420,0.0237,0.2845,0.2731,0.2407,0.6156,0.5797,0.5697,0.5211,0.5346
176,0.0448,0.0211,0.2804,0.2715,0.2407,0.6166,0.5479,0.5900,0.5203,0.5290
177,0.0504,0.0290,0.2722,0.2700,0.2386,0.5872,0.5543,0.5879,0.5289,0.5199
178,0.0458,0.0217,0.2550,0.2546,0.2394,0.6110,0.5423,0.5611,0.5322,0.5132
179,0.0423,0.0246,0.2953,0.2619,0.2429,0.6144,0.5729,0.5816,0.5130,0.5446
180,0.0402,0.0201,0.2653,0.2630,0.2447,0.5918,0.5537,0.5891,0.5176,0.5201
181,0.0442,0.0222,0.2670,0.2594,0.2439,0.6264,0.5772,0.5545,0.5524,0.5377
182,0.0438,0.0193,0.2716,0.2583,0.2369,0.6234,0.5425,0.6056,0.5282,0.5254
183,0.0406,0.0236,0.2621,0.2663,0.2354,0.5930,0.5886,0.5715,0.5376,0.5478
184,0.0347,0.0219,0.2590,0.2580,0.2392,0.6206,0.5506,0.5675,0.5381,0.5530
185,0.0361,0.0234,0.2714,0.2632,0.2379,0.6231,0.5722,0.5607,0.5566,0.5240
186,0.0347,0.0238,0.2621,0.2638,0.2256,0.6224,0.5728,0.5705,0.5459,0.5391
187,0.0473,0.0210,0.2865,0.2780,0.2365,0.6174,0.5977,0.5728,0.5589,0.5687
188,0.0420,0.0224,0.2702,0.2615,0.2268,0.6489,0.5591,0.5955,0.5299,0.5439
189,0.0373,0.0195,0.2574,0.2489,0.2343,0.6234,0.5614,0.5634,0.5493,0.5365
190,0.0358,0.0183,0.2582,0.2469,0.2253,0.6321,0.5801,0.5666,0.5170,0.5414
191,0.0355,0.0178,0.2535,0.2528,0.2500,0.6124,0.5843,0.6085,0.5556,0.5607
192,0.0429,0.0200,0.2709,0.2486,0.2202,0.6285,0.5886,0.5632,0.5422,0.5679
193,0.0308,0.0217,0.2559,0.2650,0.2465,0.6407,0.5712,0.5762,0.5217,0.5697
194,0.0378,0.0213,0.2652,0.2521,0.2251,0.6045,0.5786,0.5926,0.5242,0.5388
195,0.0341,0.0176,0.2622,0.2528,0.2252,0.6331,0.5620,0.5871,0.5676,0.5732
196,0.0338,0.0165,0.2612,0.2597,0.2200,0.6301,0.5668,0.5843,0.5216,0.5506
197,0.0357,0.0157,0.2706,0.2517,0.2243,0.6222,0.5667,0.5717,0.5464,0.5607
198,0.0306,0.0177,0.2612,0.2572,0.2232,0.6247,0.5773,0.5925,0.5532,0.5332
199,0.0339,0.0139,0.2606,0.2572,0.2214,0.6362,0.5965,0.5960,0.5385,0.6013
200,0.0297,0.0145,0.2561,0.2650,0.2320,0.6319,0.5743,0.5888,0.5496,0.5477
