Round,Subset 1,Subset 2,Subset 3,Subset 4,Subset 5,Subset 6,Subset 7,Subset 8,Subset 9,Subset 10
19,0.1160,0.1305,0.1508,0.0664,0.1170,0.1545,0.1192,0.4464,0.1177,0.0536
20,0.1367,0.1261,0.1253,0.0580,0.1100,0.0959,0.0922,0.5053,0.1534,0.0868
21,0.2636,0.1214,0.1598,0.0727,0.1096,0.1040,0.1055,0.1832,0.1226,0.0695
22,0.1150,0.0707,0.0773,0.0833,0.1539,0.1933,0.0779,0.2057,0.0911,0.0433
23,0.0941,0.0779,0.0906,0.0970,0.0708,0.0824,0.0836,0.1822,0.0923,0.0644
24,0.1313,0.0869,0.1159,0.0708,0.1140,0.0898,0.0536,0.4462,0.1075,0.0542
25,0.0985,0.0987,0.1129,0.0879,0.1209,0.0646,0.0495,0.1441,0.1572,0.0920
26,0.1331,0.1383,0.0982,0.0312,0.1670,0.0736,0.0323,0.3232,0.1032,0.0374
27,0.0849,0.1000,0.0898,0.0468,0.1349,0.1154,0.0516,0.2336,0.0717,0.0318
28,0.1090,0.0745,0.1020,0.0666,0.1578,0.1628,0.0636,0.3299,0.1020,0.0484
29,0.0975,0.0898,0.0851,0.0414,0.1693,0.0935,0.0594,0.0903,0.0911,0.0476
30,0.1113,0.0732,0.1067,0.0441,0.1080,0.0842,0.0964,0.0826,0.0960,0.0404
31,0.1615,0.1170,0.0576,0.0472,0.1467,0.1358,0.0606,0.2581,0.1004,0.1580
32,0.0712,0.0610,0.0655,0.0722,0.0767,0.1054,0.1227,0.3796,0.0690,0.0341
33,0.1149,0.0659,0.0928,0.0721,0.0831,0.0738,0.0291,0.0578,0.0451,0.0238
34,0.0896,0.0751,0.0615,0.0878,0.1337,0.0815,0.0686,0.2190,0.0239,0.0648
35,0.0772,0.0640,0.0661,0.0957,0.0507,0.0395,0.0507,0.0890,0.0373,0.0774
36,0.0915,0.1461,0.0672,0.0540,0.0486,0.0405,0.0605,0.1357,0.0496,0.0961
37,0.0616,0.0319,0.0629,0.0501,0.0570,0.0861,0.0738,0.0888,0.0253,0.0275
38,0.0700,0.0844,0.0953,0.0722,0.0872,0.0303,0.0777,0.0755,0.0354,0.0474
39,0.1248,0.0872,0.0517,0.0473,0.0445,0.0461,0.0881,0.0542,0.0357,0.0318
40,0.0545,0.1473,0.0592,0.0760,0.0645,0.0559,0.0580,0.2695,0.0577,0.1060
41,0.0584,0.1142,0.0792,0.0627,0.0412,0.0553,0.0653,0.1681,0.0698,0.0517
42,0.0526,0.0578,0.0637,0.0741,0.0347,0.0298,0.0887,0.2866,0.0276,0.0086
43,0.1031,0.1034,0.0462,0.0433,0.0347,0.0290,0.0879,0.0939,0.0551,0.0320
44,0.0728,0.0978,0.0704,0.0813,0.0474,0.0110,0.0914,0.1401,0.0579,0.0356
45,0.0746,0.0584,0.0500,0.0576,0.0835,0.0199,0.0288,0.0516,0.0575,0.0808
46,0.0467,0.1159,0.0854,0.0279,0.0417,0.0205,0.0769,0.0389,0.0244,0.0237
47,0.0642,0.0731,0.0436,0.0062,0.0820,0.0137,0.0909,0.2648,0.0169,0.0048
48,0.0416,0.0725,0.0411,0.0149,0.1210,0.0100,0.0352,0.0643,0.0145,0.0383
49,0.0776,0.0731,0.0592,0.0555,0.0667,0.0418,0.0351,0.0813,0.0216,0.1024
50,0.0586,0.0905,0.0349,0.0816,0.0702,0.0213,0.0853,0.0954,0.0178,0.0295
51,0.0550,0.0368,0.0297,0.0447,0.1156,0.0073,0.0329,0.0414,0.0470,0.0050
52,0.0640,0.0821,0.0639,0.0088,0.0179,0.0146,0.0725,0.0560,0.0134,0.0043
53,0.0595,0.1389,0.0798,0.0393,0.0479,0.0104,0.0328,0.0167,0.0156,0.0013
54,0.0300,0.0811,0.0438,0.0457,0.0221,0.0166,0.0608,0.0210,0.0149,0.0675
55,0.0592,0.0683,0.0450,0.0551,0.0472,0.0113,0.0670,0.0278,0.0131,0.0491
56,0.0569,0.0452,0.0503,0.0131,0.0745,0.0292,0.1093,0.0392,0.0142,0.0284
57,0.0513,0.0535,0.0252,0.0022,0.0369,0.0071,0.1080,0.0285,0.0804,0.0092
58,0.0237,0.0959,0.0453,0.0317,0.0511,0.0201,0.0317,0.0775,0.0049,0.0288
59,0.0535,0.1144,0.0541,0.0207,0.0455,0.0049,0.0415,0.0192,0.0049,0.0008
60,0.0343,0.0757,0.0482,0.0240,0.0741,0.0165,0.0721,0.0379,0.0054,0.0192
61,0.0417,0.0277,0.0582,0.0507,0.0860,0.0060,0.0719,0.2134,0.0122,0.0014
62,0.0366,0.0302,0.0427,0.0106,0.0434,0.0062,0.0213,0.0271,0.0091,0.0008
63,0.0348,0.1093,0.0258,0.0007,0.0530,0.0071,0.0579,0.1054,0.0047,0.0028
64,0.0567,0.0543,0.0519,0.0479,0.0088,0.0049,0.0241,0.0166,0.0053,0.0006
65,0.0524,0.0682,0.0522,0.0180,0.0270,0.0265,0.0588,0.0267,0.0094,0.0081
66,0.0426,0.0442,0.0321,0.0579,0.0747,0.0090,0.0966,0.0285,0.0050,0.0009
67,0.0534,0.0707,0.0176,0.0063,0.0219,0.0065,0.0389,0.1491,0.0073,0.0273
68,0.0462,0.0543,0.0382,0.0357,0.0388,0.0035,0.0025,0.0113,0.0079,0.0062
69,0.0288,0.0712,0.0466,0.0116,0.0087,0.0049,0.0552,0.0072,0.0084,0.0028
70,0.0355,0.0599,0.0375,0.0005,0.0059,0.0041,0.0006,0.0277,0.0078,0.0218
71,0.0339,0.1088,0.0537,0.0965,0.0307,0.0094,0.0408,0.0216,0.0046,0.0598
72,0.0326,0.0441,0.0116,0.0323,0.0588,0.0045,0.0321,0.0078,0.0041,0.0007
73,0.0402,0.1644,0.0506,0.0382,0.0627,0.0066,0.0006,0.0290,0.0073,0.0087
74,0.0282,0.0485,0.0454,0.0069,0.0081,0.0109,0.0445,0.0081,0.0047,0.0007
75,0.0411,0.0636,0.0481,0.1269,0.0202,0.0032,0.0931,0.0158,0.0037,0.0007
76,0.0299,0.0228,0.0367,0.0405,0.0097,0.0082,0.0020,0.0067,0.0048,0.0006
77,0.0438,0.0481,0.0384,0.0206,0.0020,0.0039,0.0532,0.0077,0.0038,0.0008
78,0.0731,0.0937,0.0269,0.0007,0.0463,0.0033,0.0584,0.0098,0.0049,0.0013
79,0.0158,0.1291,0.0403,0.1377,0.0026,0.0052,0.0286,0.0186,0.0035,0.0514
80,0.0577,0.0233,0.0375,0.0039,0.0082,0.0041,0.0025,0.0387,0.0072,0.0010
81,0.0715,0.0008,0.0313,0.0025,0.0236,0.0055,0.0124,0.0134,0.0039,0.0029
82,0.0450,0.0491,0.0111,0.0743,0.0053,0.0028,0.0072,0.0306,0.0034,0.0064
83,0.0104,0.0058,0.0357,0.0282,0.0032,0.0035,0.1033,0.0291,0.0036,0.0007
84,0.0274,0.0462,0.0363,0.0026,0.0098,0.0031,0.0214,0.0045,0.0035,0.0023
85,0.0781,0.0619,0.0206,0.0114,0.0084,0.0044,0.0320,0.0063,0.0031,0.0039
86,0.0215,0.0014,0.0326,0.0008,0.0018,0.0035,0.0283,0.0125,0.0030,0.0157
87,0.0399,0.0588,0.0236,0.0028,0.0233,0.0046,0.0026,0.0048,0.0030,0.0288
88,0.0154,0.0340,0.0991,0.0555,0.0029,0.0060,0.0338,0.0247,0.0029,0.0022
89,0.0439,0.0006,0.0229,0.0594,0.0237,0.0031,0.0142,0.0080,0.0053,0.0016
90,0.0277,0.0204,0.0243,0.0150,0.0086,0.0031,0.0275,0.0218,0.0030,0.0041
91,0.0474,0.0136,0.0245,0.0004,0.0018,0.0036,0.0006,0.0185,0.0039,0.0006
92,0.0807,0.0394,0.0224,0.0125,0.0037,0.0035,0.0007,0.0464,0.0041,0.0016
93,0.0318,0.0006,0.0293,0.0274,0.0128,0.0044,0.0505,0.0103,0.0029,0.0006
94,0.0396,0.0518,0.0539,0.0275,0.0069,0.0031,0.0225,0.0077,0.0029,0.0005
95,0.0089,0.0007,0.0431,0.0170,0.0175,0.0031,0.0005,0.0095,0.0030,0.0005
96,0.0293,0.0283,0.0251,0.0004,0.0019,0.0030,0.0107,0.0079,0.0039,0.0044
97,0.0447,0.0418,0.0479,0.0006,0.0020,0.0028,0.0064,0.0085,0.0021,0.0006
98,0.0128,0.0007,0.0288,0.0141,0.0210,0.0032,0.0217,0.0166,0.0033,0.0012
99,0.0547,0.0786,0.0596,0.0431,0.0019,0.0026,0.0408,0.0041,0.0069,0.0482
100,0.0234,0.0021,0.0282,0.0005,0.0169,0.0062,0.0119,0.0204,0.0029,0.0021
101,0.0076,0.0264,0.0528,0.0005,0.0415,0.0031,0.0658,0.0061,0.0034,0.0005
102,0.0202,0.0281,0.0279,0.0177,0.0196,0.0115,0.0005,0.0032,0.0029,0.0055
103,0.0369,0.0362,0.0070,0.0041,0.0067,0.0029,0.0117,0.0172,0.0038,0.0021
104,0.0198,0.1251,0.0159,0.0119,0.0124,0.0023,0.0029,0.0242,0.0026,0.0051
105,0.0303,0.0005,0.0270,0.0057,0.0038,0.0031,0.0258,0.0125,0.0023,0.0026
106,0.0409,0.0421,0.0187,0.0123,0.0105,0.0026,0.0392,0.0109,0.0030,0.0007
107,0.0218,0.0844,0.0333,0.0039,0.0023,0.0029,0.0692,0.0041,0.0031,0.0005
108,0.0106,0.0465,0.0308,0.0003,0.0068,0.0025,0.0008,0.0035,0.0039,0.0004
109,0.0322,0.0077,0.0266,0.0039,0.0058,0.0027,0.0382,0.0113,0.0025,0.0028
110,0.0799,0.0039,0.0252,0.0302,0.0032,0.0022,0.0196,0.0102,0.0025,0.0006
111,0.0424,0.0057,0.0114,0.0476,0.0022,0.0029,0.0087,0.0183,0.0064,0.0298
112,0.0233,0.0754,0.0207,0.0016,0.0055,0.0026,0.0125,0.0050,0.0030,0.0559
113,0.0091,0.0358,0.0123,0.0245,0.0010,0.0027,0.0904,0.0189,0.0026,0.0004
114,0.0227,0.0062,0.0250,0.0143,0.0140,0.0023,0.0007,0.0058,0.0025,0.0282
115,0.0063,0.0376,0.0306,0.0605,0.0091,0.0023,0.0006,0.2399,0.0024,0.0007
116,0.0305,0.0581,0.0164,0.0004,0.0021,0.0023,0.0260,0.0038,0.0025,0.0004
117,0.0299,0.0631,0.0042,0.0004,0.0025,0.0022,0.0225,0.0052,0.0029,0.0034
118,0.0238,0.0650,0.0181,0.0014,0.0039,0.0021,0.0366,0.0093,0.0027,0.0035
119,0.0237,0.0159,0.0279,0.0391,0.0114,0.0025,0.0731,0.0036,0.0025,0.0005
120,0.0148,0.0650,0.0111,0.0293,0.0014,0.0025,0.1180,0.0041,0.0028,0.0233
121,0.0500,0.0608,0.0147,0.0004,0.0009,0.0022,0.0131,0.0119,0.0026,0.0005
122,0.0571,0.0248,0.0251,0.0086,0.0010,0.0019,0.0441,0.0362,0.0023,0.0004
123,0.0207,0.0694,0.0193,0.0004,0.0015,0.0025,0.0755,0.0038,0.0035,0.0005
124,0.0205,0.0601,0.0393,0.0003,0.0086,0.0022,0.0586,0.0202,0.0021,0.0006
125,0.0289,0.0016,0.0117,0.0018,0.0178,0.0024,0.0741,0.0031,0.0023,0.0004
126,0.0343,0.0293,0.0089,0.0003,0.0013,0.0022,0.0064,0.0078,0.0023,0.0201
127,0.0101,0.1007,0.0493,0.0004,0.0014,0.0021,0.0364,0.0055,0.0026,0.0059
128,0.0079,0.0409,0.0107,0.0003,0.0111,0.0024,0.0004,0.0043,0.0025,0.0363
129,0.0569,0.0272,0.0059,0.0613,0.0014,0.0023,0.0030,0.0041,0.0022,0.0172
130,0.0332,0.0047,0.0158,0.0242,0.0024,0.0018,0.0004,0.0035,0.0026,0.0010
131,0.0181,0.0947,0.0407,0.0592,0.0014,0.0021,0.0324,0.0033,0.0020,0.0012
132,0.0036,0.0256,0.0165,0.0003,0.0013,0.0021,0.0038,0.0051,0.0024,0.0052
133,0.0246,0.0596,0.0018,0.0046,0.0018,0.0022,0.0040,0.0127,0.0026,0.0004
134,0.0296,0.0176,0.0245,0.0096,0.0020,0.0021,0.0003,0.0228,0.0026,0.0003
135,0.0473,0.0500,0.0073,0.0480,0.0017,0.0024,0.0003,0.0029,0.0026,0.0029
136,0.0221,0.0252,0.0145,0.0003,0.0015,0.0022,0.0442,0.0066,0.0022,0.0004
137,0.0365,0.0713,0.0190,0.0196,0.0009,0.0017,0.0149,0.0064,0.0021,0.0123
138,0.0161,0.0173,0.0065,0.0002,0.0011,0.0020,0.0412,0.0024,0.0025,0.0327
139,0.0253,0.1009,0.0180,0.0058,0.0021,0.0020,0.0028,0.0032,0.0023,0.0006
140,0.0081,0.0832,0.0413,0.0039,0.0328,0.0021,0.0144,0.0042,0.0020,0.0015
141,0.0373,0.0022,0.0308,0.0254,0.0012,0.0020,0.0827,0.0025,0.0021,0.0072
142,0.0667,0.0497,0.0114,0.0005,0.0010,0.0022,0.0003,0.0033,0.0019,0.0329
143,0.0239,0.0449,0.0181,0.0006,0.0111,0.0019,0.0004,0.0029,0.0020,0.0007
144,0.0071,0.0137,0.0247,0.0003,0.0014,0.0017,0.0005,0.0055,0.0019,0.0182
145,0.0535,0.0720,0.0209,0.0002,0.0031,0.0023,0.0003,0.0050,0.0022,0.0004
146,0.0209,0.0787,0.0122,0.0058,0.0017,0.0019,0.0019,0.0038,0.0023,0.0004
147,0.0495,0.0477,0.0008,0.0003,0.0011,0.0023,0.0003,0.0103,0.0021,0.0004
148,0.0615,0.0198,0.0205,0.0006,0.0048,0.0021,0.0287,0.0703,0.0023,0.0243
149,0.0154,0.1269,0.0130,0.0003,0.0114,0.0022,0.0063,0.0034,0.0025,0.0009
150,0.0410,0.0341,0.0170,0.0073,0.0027,0.0018,0.0165,0.0350,0.0018,0.0003
151,0.0441,0.0010,0.0351,0.0037,0.0132,0.0020,0.0003,0.0022,0.0020,0.0003
152,0.0450,0.0283,0.0085,0.0008,0.0104,0.0018,0.0218,0.0046,0.0024,0.0482
153,0.0281,0.0451,0.1408,0.0037,0.0013,0.0019,0.0438,0.0024,0.0021,0.0009
154,0.0070,0.0183,0.0405,0.0683,0.0007,0.0019,0.0134,0.0037,0.0020,0.0004
155,0.0155,0.0496,0.0016,0.0230,0.0008,0.0020,0.0076,0.0188,0.0020,0.0012
156,0.0377,0.0120,0.0275,0.0002,0.0008,0.0017,0.0012,0.0213,0.0019,0.0073
157,0.0090,0.0546,0.0120,0.0003,0.0032,0.0016,0.0003,0.0079,0.0017,0.0003
158,0.0264,0.0003,0.0269,0.0173,0.0213,0.0015,0.0205,0.0045,0.0021,0.0003
159,0.0188,0.0660,0.0379,0.0062,0.0006,0.0017,0.0323,0.0206,0.0019,0.0180
160,0.0176,0.0003,0.0501,0.0052,0.0006,0.0018,0.0003,0.0025,0.0022,0.0004
161,0.0379,0.0051,0.0088,0.0047,0.0052,0.0016,0.0015,0.0069,0.0016,0.0003
162,0.0853,0.0404,0.0048,0.0224,0.0007,0.0017,0.0004,0.0083,0.0018,0.0013
163,0.0037,0.0225,0.0096,0.0002,0.0022,0.0016,0.0201,0.0024,0.0017,0.0013
164,0.0158,0.0514,0.0014,0.0002,0.0006,0.0017,0.0012,0.0059,0.0019,0.0004
165,0.0228,0.0425,0.0102,0.0002,0.0020,0.0018,0.0376,0.0285,0.0020,0.0003
166,0.0176,0.0165,0.0081,0.0004,0.0031,0.0018,0.0250,0.0021,0.0020,0.0004
167,0.0192,0.0011,0.0060,0.0292,0.0098,0.0015,0.0377,0.0033,0.0025,0.0003
168,0.0220,0.0373,0.0128,0.0150,0.0026,0.0016,0.0016,0.0028,0.0027,0.0121
169,0.0016,0.0052,0.0077,0.0002,0.0089,0.0015,0.0222,0.0051,0.0018,0.0047
170,0.0043,0.0317,0.0041,0.0234,0.0013,0.0017,0.0286,0.0025,0.0016,0.0078
171,0.0174,0.0124,0.0594,0.0368,0.0103,0.0012,0.0010,0.0026,0.0016,0.0003
172,0.0135,0.0090,0.0079,0.0019,0.0265,0.0019,0.1043,0.0107,0.0015,0.0103
173,0.0030,0.0002,0.0040,0.0003,0.0012,0.0011,0.0007,0.0022,0.0018,0.0003
174,0.0155,0.0618,0.0179,0.0106,0.0124,0.0017,0.0008,0.0023,0.0017,0.0123
175,0.0123,0.0412,0.0077,0.0002,0.0024,0.0015,0.0146,0.0073,0.0020,0.0012
176,0.0670,0.0090,0.0187,0.0004,0.0377,0.0018,0.0115,0.0031,0.0018,0.0003
177,0.0122,0.0033,0.0315,0.0007,0.0008,0.0016,0.0005,0.0023,0.0020,0.0033
178,0.0074,0.0244,0.0220,0.0337,0.0044,0.0016,0.0002,0.0087,0.0017,0.0004
179,0.0319,0.0454,0.0170,0.0362,0.0087,0.0016,0.0003,0.0027,0.0020,0.0198
180,0.0049,0.0632,0.0154,0.0222,0.0014,0.0017,0.0007,0.0073,0.0017,0.0003
181,0.0241,0.0555,0.0135,0.0002,0.0019,0.0016,0.0004,0.0061,0.0016,0.0661
182,0.0264,0.1147,0.0178,0.0002,0.0015,0.0017,0.0002,0.0025,0.0019,0.0003
183,0.0161,0.0580,0.0122,0.0002,0.0006,0.0015,0.0595,0.0028,0.0015,0.0003
184,0.0151,0.0213,0.0003,0.0214,0.0722,0.0016,0.0048,0.0024,0.0019,0.0185
185,0.0263,0.0450,0.0084,0.0313,0.0011,0.0016,0.0620,0.0019,0.0017,0.0495
186,0.0110,0.0003,0.0052,0.0125,0.0009,0.0015,0.0003,0.0022,0.0018,0.0049
187,0.0085,0.0711,0.0070,0.0002,0.0102,0.0014,0.0010,0.0048,0.0015,0.0155
188,0.0161,0.0581,0.0286,0.0065,0.0051,0.0013,0.0155,0.0020,0.0016,0.0061
189,0.0123,0.1032,0.0344,0.0002,0.0005,0.0016,0.0215,0.0036,0.0016,0.0002
190,0.0028,0.0147,0.0020,0.0002,0.0008,0.0012,0.0582,0.0021,0.0015,0.0070
191,0.0319,0.0030,0.0167,0.0003,0.0038,0.0015,0.0175,0.0208,0.0016,0.0273
192,0.0163,0.0053,0.0246,0.0351,0.0005,0.0013,0.0310,0.0023,0.0018,0.0003
193,0.0176,0.0877,0.0001,0.0426,0.0119,0.0013,0.0121,0.0075,0.0016,0.0073
194,0.0080,0.0406,0.0193,0.0002,0.0026,0.0015,0.0492,0.0021,0.0018,0.0002
195,0.0199,0.0508,0.0022,0.0243,0.0005,0.0013,0.0193,0.0027,0.0016,0.0007
196,0.0195,0.0309,0.0005,0.0002,0.0010,0.0013,0.0006,0.0028,0.0029,0.0721
197,0.0244,0.0151,0.0085,0.0054,0.0012,0.0018,0.0101,0.0021,0.0013,0.0098
198,0.0062,0.0785,0.0249,0.0643,0.0051,0.0015,0.0001,0.0026,0.0015,0.0003
199,0.0106,0.0706,0.0115,0.0594,0.0017,0.0016,0.0667,0.0020,0.0015,0.0007
200,0.0160,0.0025,0.0135,0.0040,0.0023,0.0012,0.0003,0.0020,0.0015,0.0002
