Round,Subset 1,Subset 2,Subset 3,Subset 4,Subset 5,Subset 6,Subset 7,Subset 8,Subset 9,Subset 10,Aggregated
79,0.1627,0.2422,0.182,0.1757,0.2122,0.218,0.2701,0.2161,0.241,0.2749,0.2755
80,0.1715,0.2354,0.1787,0.186,0.1876,0.2115,0.2431,0.1976,0.2447,0.2897,0.2865
81,0.1702,0.248,0.175,0.2037,0.198,0.2207,0.2312,0.2211,0.2335,0.3062,0.3064
82,0.1856,0.2314,0.1872,0.2007,0.1977,0.2138,0.2457,0.1987,0.2541,0.2541,0.2552
83,0.1772,0.2489,0.1853,0.204,0.2129,0.2355,0.2429,0.1999,0.2521,0.293,0.293
84,0.1946,0.2248,0.1767,0.1932,0.2083,0.221,0.2339,0.2021,0.2385,0.2796,0.2828
85,0.1818,0.253,0.1781,0.2027,0.2178,0.2262,0.2377,0.2361,0.2405,0.3334,0.3321
86,0.1822,0.2433,0.206,0.2021,0.2093,0.2319,0.2471,0.2327,0.2546,0.2999,0.3016
87,0.2045,0.2255,0.1803,0.2017,0.2046,0.2396,0.2518,0.215,0.2521,0.312,0.3117
88,0.1806,0.2458,0.185,0.2039,0.1966,0.2229,0.2563,0.2305,0.2325,0.2618,0.2633
89,0.1664,0.2393,0.2035,0.1994,0.2306,0.2276,0.2459,0.2169,0.2603,0.3089,0.3078
90,0.1882,0.2483,0.1813,0.2037,0.1994,0.2229,0.2602,0.2585,0.2583,0.3318,0.3315
91,0.1945,0.2341,0.1807,0.2049,0.2023,0.2065,0.2719,0.2182,0.2513,0.3018,0.3022
92,0.1621,0.2597,0.1884,0.1907,0.1996,0.2244,0.2649,0.2215,0.2421,0.293,0.2925
93,0.2066,0.2457,0.1855,0.2063,0.2153,0.2055,0.2513,0.2281,0.2573,0.3118,0.3114
94,0.2084,0.2612,0.1694,0.2078,0.2063,0.2159,0.2615,0.2047,0.2446,0.3171,0.3177
95,0.1881,0.2303,0.1943,0.1946,0.2204,0.225,0.2562,0.2252,0.2331,0.2979,0.2986
96,0.1911,0.2478,0.1678,0.2049,0.1957,0.2206,0.2575,0.2296,0.2594,0.3092,0.3112
97,0.1878,0.2336,0.2001,0.2001,0.1983,0.2174,0.258,0.2328,0.2452,0.2758,0.2757
98,0.1906,0.2412,0.1686,0.1907,0.213,0.2202,0.24,0.2321,0.234,0.3268,0.3262
99,0.1845,0.2597,0.1986,0.1904,0.2105,0.2138,0.2552,0.2485,0.2586,0.2962,0.2962
100,0.1739,0.2565,0.1869,0.212,0.2196,0.2344,0.2619,0.2336,0.264,0.2829,0.2846
