Round,Subset 1,Subset 2,Subset 3,Subset 4,Subset 5,Subset 6,Subset 7,Subset 8,Subset 9,Subset 10,Aggregated
22,0.1057,0.1281,0.1206,0.113,0.1045,0.1068,0.1111,0.1205,0.1022,0.3423,0.4052
23,0.1027,0.1258,0.1014,0.1023,0.1127,0.1003,0.1399,0.1042,0.1249,0.3162,0.3763
24,0.109,0.1051,0.1009,0.1049,0.1251,0.1421,0.1105,0.1003,0.1329,0.2912,0.353
25,0.1206,0.1313,0.1003,0.101,0.1003,0.1,0.1212,0.1022,0.1183,0.2961,0.3721
26,0.1331,0.1207,0.1238,0.107,0.1084,0.107,0.1038,0.1009,0.138,0.3038,0.3776
27,0.1061,0.1149,0.1025,0.139,0.1235,0.1062,0.1046,0.1165,0.1221,0.3217,0.3821
28,0.1081,0.1071,0.1007,0.1328,0.1099,0.11,0.1229,0.1145,0.1055,0.3241,0.3845
29,0.1004,0.1254,0.1022,0.1415,0.1015,0.114,0.1001,0.119,0.1074,0.3285,0.3965
30,0.1001,0.1364,0.1045,0.1197,0.1127,0.1,0.1185,0.1199,0.116,0.3364,0.3844
31,0.1035,0.1115,0.1001,0.1056,0.1172,0.1175,0.1416,0.116,0.1167,0.3305,0.3996
32,0.1033,0.1077,0.1124,0.116,0.1105,0.1014,0.1151,0.1713,0.1444,0.3198,0.3969
33,0.1029,0.1396,0.1035,0.1017,0.1104,0.1031,0.1136,0.1119,0.1153,0.3259,0.3838
34,0.1022,0.1416,0.1116,0.1029,0.1125,0.1472,0.1078,0.1272,0.1073,0.3434,0.4016
35,0.1024,0.1114,0.1011,0.1003,0.1075,0.1064,0.1092,0.1034,0.1039,0.3263,0.3861
36,0.1066,0.1125,0.1036,0.107,0.1063,0.1122,0.1281,0.1068,0.151,0.3379,0.3979
37,0.1037,0.1304,0.106,0.153,0.1108,0.1468,0.1289,0.1156,0.1392,0.3061,0.4051
38,0.1089,0.1046,0.1086,0.1282,0.1022,0.1002,0.1583,0.1122,0.1077,0.3183,0.3828
39,0.1279,0.1247,0.1222,0.1152,0.1061,0.1013,0.1107,0.1035,0.1222,0.3371,0.3928
40,0.1031,0.1489,0.1062,0.1354,0.105,0.114,0.1096,0.1252,0.1128,0.2985,0.3646
41,0.1001,0.1493,0.1075,0.1324,0.108,0.1014,0.146,0.1043,0.1192,0.3267,0.4097
42,0.1026,0.138,0.1029,0.1,0.1649,0.1185,0.1438,0.1417,0.1419,0.3248,0.3877
43,0.1039,0.1463,0.1027,0.1129,0.1449,0.1165,0.1291,0.1297,0.1052,0.3392,0.4014
44,0.1043,0.132,0.1007,0.102,0.1401,0.1389,0.1143,0.1311,0.1447,0.3396,0.3947
45,0.1026,0.1373,0.1015,0.1122,0.1264,0.1221,0.1191,0.1033,0.1731,0.3257,0.3862
46,0.1121,0.12,0.1013,0.1177,0.1,0.1266,0.107,0.1188,0.1,0.2994,0.3784
47,0.1069,0.1105,0.1062,0.1173,0.1057,0.1017,0.1525,0.1283,0.1116,0.3325,0.39
48,0.1226,0.1018,0.1014,0.1179,0.1078,0.1033,0.1188,0.1121,0.1328,0.3273,0.4022
49,0.1018,0.1268,0.1001,0.1041,0.1007,0.1464,0.1213,0.1384,0.1292,0.3112,0.365
50,0.1034,0.113,0.102,0.1355,0.1237,0.1491,0.1092,0.1234,0.109,0.3114,0.3879
51,0.1209,0.142,0.1019,0.1024,0.1105,0.1053,0.1131,0.1118,0.1111,0.3018,0.3653
52,0.1272,0.1702,0.1025,0.1024,0.1215,0.1144,0.1022,0.1316,0.1009,0.3245,0.3915
53,0.1045,0.1316,0.1081,0.1095,0.1213,0.1177,0.1472,0.118,0.151,0.2843,0.3641
54,0.1288,0.1382,0.1011,0.1458,0.1144,0.1489,0.1165,0.131,0.1151,0.2953,0.3453
55,0.1292,0.1507,0.1045,0.1095,0.1122,0.1091,0.1448,0.1018,0.1497,0.3599,0.3998
56,0.1004,0.1024,0.1004,0.1002,0.1078,0.1389,0.1185,0.1099,0.1157,0.3218,0.3836
57,0.1205,0.1358,0.1326,0.1102,0.1123,0.1047,0.1331,0.1162,0.1349,0.3196,0.3765
58,0.1004,0.113,0.1034,0.1263,0.1378,0.147,0.1241,0.1123,0.1323,0.3239,0.38
59,0.1398,0.1346,0.1089,0.1336,0.1052,0.1031,0.1409,0.1081,0.1726,0.3429,0.4055
60,0.1213,0.1118,0.1041,0.1506,0.129,0.116,0.1468,0.132,0.1295,0.3264,0.4113
61,0.1098,0.1553,0.1271,0.1085,0.1081,0.1289,0.1186,0.1132,0.141,0.3294,0.3696
62,0.1074,0.141,0.1008,0.1365,0.1009,0.1297,0.1646,0.1483,0.1369,0.2791,0.341
63,0.1012,0.1641,0.1036,0.1243,0.1139,0.1085,0.1317,0.1256,0.1198,0.3109,0.3852
64,0.1279,0.1187,0.1059,0.1362,0.1197,0.105,0.1492,0.1087,0.1444,0.3576,0.4015
65,0.1082,0.1378,0.1104,0.1093,0.1358,0.1227,0.1159,0.1088,0.1768,0.3256,0.377
66,0.1206,0.1582,0.1222,0.1205,0.1113,0.1263,0.1147,0.1144,0.1169,0.3302,0.3923
67,0.1322,0.1278,0.1073,0.1012,0.1117,0.1476,0.115,0.1489,0.1192,0.3247,0.3932
68,0.1327,0.1309,0.1069,0.1057,0.1195,0.1266,0.1237,0.1527,0.12,0.3105,0.3752
69,0.1077,0.167,0.1333,0.1362,0.1234,0.142,0.1426,0.1117,0.1066,0.3103,0.3798
70,0.1552,0.1077,0.1212,0.1031,0.1137,0.1131,0.1621,0.1199,0.1874,0.3362,0.3763
71,0.106,0.1267,0.1122,0.1048,0.1415,0.153,0.1422,0.1199,0.1355,0.3335,0.3928
72,0.1193,0.1439,0.113,0.1355,0.1256,0.1329,0.1407,0.1093,0.1378,0.3461,0.3857
73,0.1425,0.1404,0.1215,0.1288,0.1202,0.1503,0.1684,0.1176,0.1352,0.3446,0.4011
74,0.1401,0.1434,0.1211,0.1203,0.1465,0.1371,0.14,0.1395,0.1249,0.3302,0.3731
75,0.1325,0.1581,0.1172,0.1002,0.1078,0.1293,0.1666,0.1589,0.1337,0.2953,0.3515
76,0.1514,0.1394,0.1257,0.1254,0.1279,0.1113,0.1268,0.1105,0.1321,0.309,0.3821
77,0.1258,0.1372,0.1141,0.1234,0.108,0.1292,0.1723,0.1375,0.1359,0.3428,0.4018
78,0.1063,0.1553,0.1321,0.1149,0.1279,0.1155,0.1813,0.1137,0.147,0.3021,0.3709
79,0.1207,0.131,0.1353,0.1476,0.1418,0.1388,0.1393,0.1473,0.1476,0.3041,0.3892
80,0.1173,0.1216,0.1199,0.1415,0.1335,0.1288,0.157,0.1147,0.1325,0.3304,0.3872
81,0.1365,0.1356,0.1106,0.1007,0.1268,0.13,0.1189,0.121,0.1638,0.3193,0.3841
82,0.1187,0.1237,0.1245,0.1173,0.135,0.1324,0.1269,0.1118,0.1273,0.3015,0.3837
83,0.1179,0.1053,0.1091,0.1391,0.1165,0.1285,0.139,0.1339,0.1111,0.3409,0.3917
84,0.113,0.1508,0.1031,0.1192,0.1213,0.1452,0.1448,0.124,0.1658,0.3015,0.3795
85,0.1203,0.1195,0.1339,0.121,0.1164,0.134,0.1302,0.1315,0.1326,0.3117,0.3707
86,0.1199,0.152,0.1191,0.1586,0.1254,0.1309,0.1245,0.1486,0.1464,0.3359,0.3782
87,0.1277,0.1324,0.1051,0.1187,0.121,0.1177,0.1072,0.1632,0.1343,0.3328,0.3831
88,0.1184,0.1483,0.1091,0.1183,0.1082,0.1285,0.1728,0.1507,0.1281,0.3232,0.3864
89,0.1375,0.1511,0.1114,0.1448,0.1314,0.1167,0.1687,0.1176,0.157,0.338,0.3738
90,0.1348,0.1336,0.1032,0.1441,0.1016,0.1333,0.1424,0.107,0.1446,0.3258,0.373
91,0.1238,0.143,0.1357,0.133,0.1232,0.1167,0.1664,0.1182,0.1242,0.3256,0.3922
92,0.14,0.1325,0.1321,0.1244,0.1377,0.1271,0.1381,0.1197,0.1469,0.2959,0.3513
93,0.1287,0.1474,0.1243,0.132,0.1197,0.105,0.1209,0.1456,0.1304,0.3179,0.3626
94,0.1404,0.1657,0.1144,0.1438,0.1241,0.1361,0.135,0.114,0.1157,0.3193,0.3665
95,0.1407,0.1467,0.1287,0.1144,0.1236,0.139,0.1733,0.1362,0.1622,0.3118,0.3658
96,0.1308,0.1297,0.1144,0.1136,0.1186,0.1083,0.1391,0.1351,0.1281,0.3264,0.3925
97,0.133,0.1307,0.1333,0.1386,0.1222,0.1266,0.1365,0.1215,0.1247,0.3208,0.3763
98,0.1209,0.1282,0.1206,0.1088,0.112,0.1349,0.1589,0.126,0.1566,0.3326,0.3921
99,0.1154,0.1677,0.1242,0.133,0.1178,0.1288,0.1406,0.1242,0.1177,0.2911,0.3598
100,0.1155,0.1242,0.1255,0.1175,0.1369,0.1271,0.1647,0.1397,0.1574,0.3231,0.351
