Round,Subset 1,Subset 2,Subset 3,Subset 4,Subset 5,Subset 6,Subset 7,Subset 8,Subset 9,Subset 10,Aggregated
91,0.2119,0.2171,0.2128,0.2444,0.1968,0.2171,0.2031,0.2275,0.2201,0.5951,0.588
92,0.2848,0.2124,0.2125,0.2119,0.2024,0.2246,0.182,0.249,0.2056,0.5991,0.5883
93,0.2057,0.1844,0.1887,0.2152,0.1913,0.2108,0.1865,0.202,0.1828,0.5851,0.5761
94,0.2147,0.2314,0.2189,0.2091,0.2292,0.127,0.2184,0.1649,0.2355,0.5912,0.5703
95,0.1227,0.2177,0.2195,0.1818,0.2006,0.227,0.2254,0.1899,0.1688,0.5932,0.5804
96,0.1476,0.1938,0.1707,0.212,0.2179,0.2263,0.1756,0.1754,0.1773,0.5851,0.5736
97,0.1557,0.176,0.1783,0.1532,0.2231,0.1726,0.2316,0.1978,0.243,0.5981,0.591
98,0.2284,0.2052,0.2647,0.2075,0.1307,0.1857,0.1927,0.2083,0.1775,0.5961,0.5902
99,0.2004,0.1793,0.1997,0.2034,0.154,0.2119,0.1554,0.1879,0.2215,0.5955,0.577
100,0.1988,0.218,0.1745,0.2086,0.207,0.2132,0.2111,0.1381,0.1529,0.6,0.5815
