Round,Subset 1,Subset 2,Subset 3,Subset 4,Subset 5,Subset 6,Subset 7,Subset 8,Subset 9,Subset 10,Aggregated
21,0.1142,0.1757,0.1296,0.1971,0.1723,0.1894,0.2134,0.1676,0.3457,0.295,0.424
22,0.1189,0.1829,0.1301,0.1808,0.1506,0.1986,0.2074,0.1575,0.3418,0.327,0.439
23,0.1093,0.1877,0.1555,0.184,0.1654,0.2142,0.2235,0.1789,0.3243,0.3159,0.4397
24,0.1394,0.1817,0.1305,0.2119,0.173,0.1901,0.2016,0.1695,0.3512,0.344,0.4501
25,0.1127,0.1933,0.1413,0.1818,0.1465,0.1731,0.2334,0.1552,0.348,0.3149,0.4473
26,0.1061,0.2116,0.1479,0.1853,0.1373,0.2055,0.2085,0.1668,0.3543,0.3307,0.4457
27,0.1337,0.2045,0.1305,0.1864,0.1526,0.1909,0.2197,0.1868,0.3273,0.3195,0.4401
28,0.1198,0.2055,0.1456,0.1917,0.136,0.206,0.2244,0.1989,0.3493,0.3846,0.4557
29,0.121,0.2024,0.1478,0.1912,0.1633,0.1985,0.2268,0.1762,0.3573,0.3576,0.4463
30,0.1319,0.1985,0.1497,0.2027,0.1639,0.2192,0.2076,0.173,0.3611,0.3335,0.4509
31,0.14,0.2018,0.1618,0.2053,0.1766,0.1886,0.215,0.1614,0.3733,0.3675,0.465
32,0.1338,0.191,0.1479,0.2072,0.1468,0.2002,0.2226,0.1793,0.386,0.3245,0.4557
33,0.1394,0.1798,0.1541,0.1826,0.1605,0.1873,0.2112,0.1662,0.3433,0.3661,0.4497
34,0.1363,0.2039,0.1513,0.2033,0.1345,0.1616,0.2048,0.1707,0.359,0.357,0.4581
35,0.1483,0.2248,0.137,0.1963,0.156,0.1972,0.2131,0.169,0.3711,0.337,0.4497
36,0.1357,0.2184,0.1435,0.1869,0.168,0.2402,0.2087,0.188,0.361,0.374,0.4575
37,0.1209,0.2176,0.1554,0.1855,0.1722,0.1975,0.2234,0.1564,0.3821,0.3843,0.471
38,0.1594,0.1971,0.1413,0.1982,0.1546,0.2089,0.2258,0.1788,0.33,0.3401,0.4399
39,0.1477,0.2071,0.143,0.1605,0.1632,0.1889,0.2524,0.188,0.3678,0.3461,0.4494
40,0.1477,0.203,0.1797,0.1832,0.1492,0.1988,0.2249,0.1882,0.3653,0.3592,0.4605
41,0.18,0.2136,0.1315,0.2006,0.1653,0.199,0.2315,0.1798,0.3849,0.3688,0.466
42,0.1338,0.2216,0.148,0.1816,0.1725,0.2149,0.2242,0.1848,0.3638,0.3217,0.4521
43,0.1783,0.2198,0.1816,0.1903,0.1561,0.1964,0.2407,0.1607,0.3757,0.3348,0.4542
44,0.1359,0.2414,0.1445,0.1784,0.1434,0.1837,0.2234,0.1818,0.3795,0.3567,0.4586
45,0.1348,0.2209,0.1501,0.1733,0.1562,0.2293,0.2202,0.1786,0.3684,0.3469,0.4577
46,0.1511,0.2147,0.136,0.2078,0.1632,0.2189,0.2129,0.2041,0.3609,0.359,0.4499
47,0.1394,0.2196,0.1556,0.1991,0.1763,0.2211,0.2197,0.1946,0.3579,0.3465,0.4429
48,0.1517,0.2119,0.1701,0.1781,0.1867,0.1985,0.2166,0.1921,0.3575,0.3531,0.4503
49,0.1633,0.2144,0.157,0.2057,0.1639,0.1762,0.2374,0.183,0.3801,0.4024,0.4738
50,0.1424,0.2542,0.1672,0.196,0.1666,0.1976,0.2207,0.176,0.4042,0.3565,0.4716
51,0.1445,0.2145,0.1491,0.1983,0.1929,0.2084,0.2374,0.1734,0.3709,0.3484,0.4562
52,0.1689,0.2373,0.1333,0.1954,0.1686,0.2138,0.2303,0.2035,0.3525,0.3757,0.4646
53,0.1618,0.2127,0.1617,0.1789,0.1614,0.1943,0.2219,0.2091,0.352,0.3825,0.4663
54,0.161,0.2298,0.1554,0.2142,0.1978,0.2345,0.2325,0.1791,0.3517,0.3198,0.447
55,0.1404,0.2421,0.1578,0.1843,0.1716,0.1999,0.2252,0.1972,0.3872,0.3698,0.4621
56,0.1614,0.2258,0.1515,0.2125,0.1701,0.2232,0.2359,0.1926,0.3606,0.3597,0.4496
57,0.1556,0.2045,0.1613,0.1828,0.1619,0.2178,0.2273,0.2208,0.3514,0.3802,0.4677
58,0.1672,0.2128,0.1777,0.1841,0.1811,0.2156,0.2403,0.2159,0.3714,0.3815,0.4622
59,0.2,0.2216,0.1662,0.192,0.1526,0.1826,0.2425,0.1959,0.3667,0.3402,0.4417
60,0.1799,0.2296,0.1621,0.2173,0.197,0.22,0.2332,0.2157,0.3657,0.3801,0.4677
61,0.1583,0.236,0.1485,0.1946,0.1845,0.2027,0.2585,0.2251,0.3502,0.3799,0.4658
62,0.149,0.2388,0.1945,0.1751,0.1796,0.2177,0.2563,0.204,0.321,0.3417,0.444
63,0.1578,0.2345,0.1637,0.2044,0.1844,0.2208,0.2497,0.2211,0.3616,0.3625,0.4567
64,0.204,0.2321,0.1498,0.1774,0.189,0.2161,0.2466,0.2097,0.3785,0.3603,0.475
65,0.1647,0.2254,0.18,0.1824,0.1695,0.2074,0.2241,0.1882,0.3587,0.3378,0.4591
66,0.173,0.229,0.1633,0.18,0.181,0.2302,0.2308,0.2254,0.3776,0.3419,0.4552
67,0.2029,0.2472,0.1614,0.1834,0.1915,0.2083,0.2438,0.177,0.3703,0.3645,0.4668
68,0.1623,0.2415,0.153,0.2169,0.1981,0.2071,0.2489,0.2035,0.3605,0.3573,0.461
69,0.1978,0.2357,0.1467,0.1918,0.1939,0.2114,0.2277,0.1989,0.3814,0.3681,0.4636
70,0.1729,0.2111,0.1621,0.1817,0.1908,0.2204,0.2357,0.2146,0.3848,0.3412,0.4662
71,0.1821,0.2652,0.1614,0.1741,0.2074,0.2146,0.2264,0.2224,0.3586,0.3733,0.4655
72,0.1769,0.2446,0.1604,0.1977,0.1883,0.2164,0.2414,0.2154,0.3622,0.3964,0.4759
73,0.1961,0.2255,0.1686,0.1847,0.2156,0.2145,0.2693,0.1945,0.3542,0.3541,0.4594
74,0.1606,0.2394,0.1504,0.2143,0.172,0.2147,0.2598,0.2251,0.3664,0.3603,0.4664
75,0.1639,0.2348,0.1538,0.1895,0.1871,0.2084,0.2277,0.2146,0.3579,0.3791,0.4625
76,0.1735,0.2346,0.1789,0.1894,0.195,0.2221,0.2359,0.2204,0.365,0.3621,0.4664
77,0.1822,0.262,0.1667,0.1924,0.2162,0.2141,0.2729,0.2157,0.3753,0.3904,0.4669
78,0.1662,0.2284,0.172,0.2068,0.1878,0.2037,0.2654,0.1998,0.3597,0.3677,0.4597
79,0.1716,0.2215,0.1599,0.2027,0.1894,0.2091,0.2436,0.2025,0.3903,0.3831,0.4664
80,0.1834,0.2366,0.156,0.2119,0.1947,0.234,0.263,0.2057,0.352,0.3467,0.4654
81,0.1631,0.254,0.1615,0.1826,0.1966,0.2051,0.2634,0.2095,0.3754,0.3532,0.4645
82,0.1827,0.2427,0.1718,0.1909,0.1917,0.2132,0.2732,0.2154,0.3774,0.3819,0.468
83,0.2107,0.2477,0.1762,0.2135,0.1779,0.2324,0.2555,0.2135,0.3596,0.3838,0.465
84,0.1964,0.2391,0.1714,0.1943,0.184,0.2211,0.2777,0.2273,0.3911,0.3462,0.4693
85,0.197,0.2638,0.1578,0.1921,0.2046,0.2352,0.2539,0.2329,0.4086,0.381,0.472
86,0.2064,0.2545,0.1732,0.2103,0.1806,0.2297,0.2695,0.2139,0.3444,0.3472,0.4542
87,0.2005,0.2715,0.1858,0.1847,0.186,0.2093,0.2475,0.2228,0.3875,0.3792,0.4697
88,0.2347,0.2537,0.1571,0.1902,0.1874,0.2167,0.2727,0.2249,0.3329,0.3563,0.4577
89,0.1954,0.2727,0.1801,0.209,0.2091,0.1934,0.271,0.2185,0.3825,0.3477,0.4736
90,0.1763,0.2545,0.182,0.2275,0.1995,0.226,0.2781,0.221,0.3244,0.3712,0.4547
91,0.1673,0.2541,0.1696,0.1944,0.1886,0.2217,0.2547,0.2181,0.3714,0.3427,0.4514
92,0.1747,0.2604,0.1763,0.2225,0.1924,0.228,0.2697,0.2253,0.3472,0.3467,0.451
93,0.194,0.2551,0.1705,0.2024,0.1995,0.2157,0.2455,0.215,0.3601,0.3739,0.4599
94,0.1931,0.2688,0.1778,0.2219,0.1844,0.2357,0.2446,0.2167,0.3367,0.3418,0.457
95,0.1929,0.2585,0.1917,0.1996,0.2121,0.2013,0.2604,0.2468,0.3648,0.3805,0.4723
96,0.1762,0.2647,0.1749,0.1934,0.1914,0.2412,0.2564,0.2329,0.3594,0.3821,0.466
97,0.2389,0.2713,0.179,0.1901,0.2061,0.2151,0.2611,0.219,0.3643,0.3641,0.4684
98,0.1888,0.2741,0.1694,0.1962,0.1854,0.2114,0.2529,0.2431,0.3569,0.3586,0.4608
99,0.1953,0.2894,0.1826,0.2187,0.1839,0.2183,0.235,0.247,0.3758,0.3542,0.4666
100,0.2029,0.2542,0.1771,0.2044,0.1843,0.2357,0.2653,0.2335,0.3578,0.3605,0.4622
