Round,Subset 1,Subset 2,Subset 3,Subset 4,Subset 5,Subset 6,Subset 7,Subset 8,Subset 9,Subset 10
53,0.3171,0.2627,0.4801,0.4416,0.4600,0.5749,0.5357,0.5688,0.4875,0.5102
54,0.3224,0.2668,0.4688,0.4417,0.4595,0.5522,0.5374,0.5347,0.4809,0.4705
55,0.3157,0.2585,0.4522,0.4354,0.4462,0.5418,0.5099,0.5709,0.4965,0.4730
56,0.3097,0.2458,0.4711,0.4274,0.4459,0.5535,0.5149,0.5250,0.4867,0.5075
57,0.3114,0.2496,0.4643,0.4273,0.4281,0.5493,0.5334,0.5607,0.4584,0.5255
58,0.3073,0.2393,0.4640,0.4281,0.4585,0.5581,0.5169,0.5167,0.4763,0.4885
59,0.2838,0.2263,0.4613,0.4296,0.4709,0.5618,0.5259,0.5365,0.4827,0.5051
60,0.2702,0.2109,0.4535,0.4289,0.4219,0.5494,0.5169,0.5608,0.4720,0.4723
61,0.2655,0.2297,0.4651,0.4228,0.4251,0.5890,0.5340,0.5589,0.4752,0.5238
62,0.2773,0.2429,0.4366,0.4354,0.4324,0.5692,0.5228,0.5348,0.4790,0.4735
63,0.2653,0.2345,0.4515,0.4232,0.4308,0.5745,0.5209,0.5157,0.4675,0.5282
64,0.2741,0.1968,0.4306,0.4140,0.4110,0.5870,0.5296,0.5772,0.4799,0.4700
65,0.2751,0.2179,0.4428,0.3936,0.4138,0.5584,0.5233,0.5398,0.4842,0.5049
66,0.2731,0.2106,0.4141,0.4256,0.3996,0.6047,0.5253,0.5264,0.4761,0.4856
67,0.2515,0.2073,0.4508,0.4050,0.4214,0.5915,0.5331,0.5326,0.4905,0.4892
68,0.2513,0.1803,0.4381,0.4305,0.4153,0.5701,0.5037,0.5462,0.4923,0.5170
69,0.2591,0.2003,0.4304,0.4062,0.3921,0.5789,0.5118,0.5340,0.4602,0.5050
70,0.2391,0.1726,0.4044,0.3971,0.3819,0.5831,0.5231,0.5281,0.5031,0.4625
71,0.2339,0.1730,0.4278,0.3939,0.4038,0.5595,0.5501,0.5447,0.4850,0.4900
72,0.2409,0.1733,0.4198,0.4287,0.3929,0.5555,0.5213,0.5132,0.5010,0.5117
73,0.2435,0.1764,0.4263,0.3930,0.4156,0.5706,0.4736,0.5530,0.4709,0.4621
74,0.2296,0.1794,0.4075,0.3805,0.3936,0.5725,0.5206,0.5085,0.4693,0.4794
75,0.2240,0.1753,0.4114,0.4000,0.3873,0.5491,0.5281,0.5588,0.4928,0.4882
76,0.2227,0.1893,0.4071,0.3949,0.3857,0.5848,0.5351,0.5448,0.4696,0.5280
77,0.2235,0.1716,0.4183,0.4021,0.3886,0.5574,0.5241,0.5237,0.4642,0.4812
78,0.2162,0.1697,0.4199,0.4037,0.3721,0.5775,0.5093,0.5432,0.4454,0.4733
79,0.2223,0.1751,0.4260,0.3865,0.3875,0.5547,0.5466,0.5213,0.4592,0.5094
80,0.2207,0.1706,0.4047,0.3846,0.3809,0.5772,0.5126,0.5232,0.5106,0.4859
81,0.2175,0.1496,0.3961,0.4030,0.3851,0.5556,0.5069,0.5558,0.4874,0.4969
82,0.2044,0.1333,0.3790,0.3707,0.3888,0.5494,0.5149,0.5370,0.4703,0.4869
83,0.2058,0.1586,0.3835,0.3654,0.3902,0.5766,0.5263,0.5767,0.4910,0.4994
84,0.1943,0.1438,0.3837,0.3973,0.3708,0.5511,0.5097,0.5496,0.4961,0.5008
85,0.1984,0.1600,0.4113,0.3783,0.3520,0.5834,0.5243,0.5248,0.4941,0.4707
86,0.1857,0.1353,0.3830,0.3729,0.3496,0.5613,0.5306,0.5176,0.4856,0.5060
87,0.2083,0.1611,0.3920,0.3664,0.3824,0.5635,0.5375,0.5258,0.4650,0.5255
88,0.1859,0.1353,0.3725,0.3730,0.3552,0.5871,0.5176,0.5214,0.4671,0.5151
89,0.1781,0.1289,0.3890,0.3715,0.3676,0.6206,0.5494,0.5468,0.4644,0.5026
90,0.1879,0.1249,0.3889,0.3668,0.3624,0.5830,0.5484,0.5304,0.4968,0.5016
91,0.1913,0.1395,0.4030,0.3835,0.3756,0.5676,0.5186,0.5605,0.4694,0.5163
92,0.1971,0.1395,0.3760,0.3443,0.3397,0.5548,0.5176,0.5487,0.4794,0.5094
93,0.1619,0.1314,0.3620,0.3579,0.3440,0.5842,0.5024,0.5088,0.4878,0.4952
94,0.1708,0.1310,0.3640,0.3638,0.3737,0.5898,0.5144,0.5490,0.5102,0.5028
95,0.1769,0.1120,0.3854,0.3744,0.3734,0.5887,0.5409,0.5097,0.4952,0.4931
96,0.1677,0.1121,0.3753,0.3539,0.3433,0.5808,0.5015,0.6083,0.5099,0.4823
97,0.1766,0.1077,0.3541,0.3541,0.3603,0.5818,0.5242,0.5490,0.4758,0.5129
98,0.1794,0.1224,0.3707,0.3690,0.3374,0.5542,0.5680,0.5179,0.5208,0.5313
99,0.1551,0.1053,0.3661,0.3757,0.3494,0.5947,0.5291,0.5525,0.4747,0.5010
100,0.1593,0.1045,0.3566,0.3568,0.3304,0.6066,0.5225,0.5366,0.5075,0.5026
101,0.1624,0.1031,0.3730,0.3577,0.3463,0.5750,0.5277,0.5855,0.5126,0.5195
102,0.1601,0.1049,0.3609,0.3451,0.3519,0.5903,0.5397,0.5520,0.4831,0.4844
103,0.1471,0.1240,0.3638,0.3594,0.3408,0.5806,0.5536,0.5428,0.4816,0.5307
104,0.1577,0.1015,0.3556,0.3564,0.3274,0.5833,0.5579,0.5800,0.4853,0.4994
105,0.1419,0.1000,0.3613,0.3485,0.3256,0.5660,0.5422,0.5197,0.4910,0.5474
106,0.1445,0.1132,0.3537,0.3486,0.3381,0.5843,0.5967,0.5466,0.4843,0.5155
107,0.1275,0.0915,0.3717,0.3515,0.3446,0.5784,0.5541,0.5460,0.4806,0.5003
108,0.1353,0.0821,0.3636,0.3498,0.3468,0.5831,0.5498,0.5779,0.5097,0.4897
109,0.1218,0.1041,0.3516,0.3353,0.3256,0.5836,0.5483,0.5640,0.4857,0.5271
110,0.1336,0.1022,0.3395,0.3524,0.3310,0.5811,0.5077,0.5219,0.4733,0.5210
111,0.1457,0.0927,0.3436,0.3491,0.3204,0.5910,0.5694,0.5418,0.4578,0.5238
112,0.1296,0.0855,0.3481,0.3330,0.3243,0.5528,0.5464,0.5476,0.5060,0.4934
113,0.1219,0.0767,0.3619,0.3525,0.3282,0.5712,0.5778,0.5644,0.4883,0.5204
114,0.1249,0.0778,0.3611,0.3373,0.3242,0.5988,0.5138,0.5608,0.5113,0.5467
115,0.1198,0.0789,0.3529,0.3554,0.3033,0.5798,0.5674,0.5669,0.4908,0.5179
116,0.1283,0.0825,0.3513,0.3467,0.3228,0.5744,0.5260,0.5354,0.5043,0.5310
117,0.1249,0.0904,0.3472,0.3361,0.3420,0.6063,0.5756,0.5449,0.4938,0.4918
118,0.1195,0.0679,0.3196,0.3281,0.3058,0.5763,0.5458,0.5378,0.5249,0.5442
119,0.1143,0.0801,0.3409,0.3268,0.3043,0.5619,0.5467,0.5529,0.4945,0.5185
120,0.1053,0.0764,0.3414,0.3238,0.3040,0.6001,0.5424,0.5941,0.4908,0.5461
121,0.1087,0.0771,0.3471,0.3211,0.2968,0.5887,0.5430,0.5559,0.5198,0.5383
122,0.1054,0.0801,0.3367,0.3523,0.3150,0.5716,0.5281,0.5444,0.4965,0.5221
123,0.1108,0.0568,0.3522,0.3304,0.2995,0.6402,0.5567,0.5358,0.4920,0.5399
124,0.1026,0.0627,0.3400,0.3485,0.3268,0.5670,0.5548,0.5902,0.5107,0.5525
125,0.1052,0.0676,0.3316,0.3374,0.2968,0.5878,0.5271,0.5578,0.5035,0.4791
126,0.1070,0.0596,0.3230,0.3398,0.2923,0.5906,0.5589,0.5387,0.5380,0.5100
127,0.1089,0.0589,0.3290,0.3210,0.3040,0.5932,0.5469,0.5589,0.5432,0.5320
128,0.0945,0.0539,0.3447,0.3283,0.2965,0.5905,0.5822,0.5520,0.4875,0.5179
129,0.1149,0.0606,0.3180,0.3204,0.3267,0.6111,0.5246,0.5622,0.5172,0.5369
130,0.1045,0.0626,0.3276,0.3362,0.3020,0.5952,0.5711,0.5456,0.5291,0.5133
131,0.1023,0.0603,0.3240,0.3411,0.3065,0.5915,0.5441,0.5484,0.5510,0.5488
132,0.0915,0.0530,0.3532,0.3164,0.2982,0.6167,0.5731,0.5655,0.5003,0.5695
133,0.0993,0.0550,0.3215,0.3229,0.3254,0.6460,0.5708,0.5919,0.5073,0.5572
134,0.0824,0.0514,0.3142,0.3297,0.3019,0.5949,0.5385,0.5647,0.5008,0.5928
135,0.0841,0.0553,0.3390,0.3276,0.2961,0.6250,0.5839,0.5527,0.4963,0.5310
136,0.0884,0.0460,0.3049,0.3171,0.2927,0.6125,0.5409,0.5987,0.5119,0.5689
137,0.0890,0.0497,0.3309,0.3105,0.2988,0.6141,0.5362,0.5720,0.5123,0.5211
138,0.0879,0.0502,0.3241,0.3234,0.2917,0.5957,0.5623,0.5800,0.5258,0.5197
139,0.0788,0.0401,0.3111,0.3195,0.3032,0.6221,0.5434,0.5817,0.5176,0.5369
140,0.0825,0.0452,0.3086,0.2955,0.3104,0.6219,0.6035,0.5654,0.4990,0.5353
141,0.0793,0.0409,0.3541,0.3118,0.2653,0.6230,0.6136,0.5832,0.5152,0.5133
142,0.0921,0.0487,0.3217,0.3010,0.2814,0.5936,0.5548,0.5777,0.5222,0.5475
143,0.1042,0.0493,0.3251,0.3105,0.2997,0.6083,0.5989,0.5958,0.5451,0.5614
144,0.0763,0.0415,0.2904,0.3366,0.2830,0.6192,0.5473,0.5799,0.5176,0.5368
145,0.0877,0.0456,0.2937,0.3135,0.3021,0.6029,0.6091,0.5911,0.5275,0.5290
146,0.0717,0.0439,0.2932,0.3246,0.2778,0.6074,0.5883,0.5976,0.5698,0.5331
147,0.0706,0.0489,0.3105,0.3192,0.2778,0.5974,0.5696,0.5931,0.5246,0.5310
148,0.0824,0.0353,0.3386,0.2868,0.2787,0.6123,0.5663,0.5773,0.5337,0.5675
149,0.0783,0.0405,0.3160,0.2979,0.2944,0.6332,0.5460,0.5842,0.5530,0.5547
150,0.0704,0.0389,0.3007,0.3223,0.2991,0.6167,0.5776,0.6038,0.5095,0.5356
151,0.0646,0.0297,0.3209,0.3060,0.2798,0.6066,0.5567,0.5730,0.5421,0.5630
152,0.0671,0.0281,0.3016,0.3151,0.2785,0.6211,0.5597,0.5778,0.5140,0.5359
153,0.0648,0.0405,0.3348,0.3086,0.2900,0.6400,0.6032,0.5798,0.5397,0.5448
154,0.0725,0.0383,0.2849,0.3135,0.2901,0.6292,0.5527,0.6274,0.5276,0.5558
155,0.0646,0.0298,0.3220,0.3009,0.2879,0.6100,0.5469,0.6447,0.5215,0.5321
156,0.0596,0.0310,0.2940,0.3134,0.2692,0.6174,0.5594,0.6042,0.4888,0.5165
157,0.0665,0.0365,0.2984,0.2958,0.2664,0.6166,0.5647,0.5743,0.5278,0.5498
158,0.0596,0.0341,0.3183,0.2841,0.2979,0.5820,0.5861,0.6036,0.5260,0.5895
159,0.0621,0.0351,0.3180,0.3016,0.2697,0.6024,0.6003,0.5782,0.5493,0.5263
160,0.0601,0.0320,0.3121,0.2987,0.2649,0.6239,0.5785,0.6065,0.5698,0.5526
161,0.0611,0.0324,0.3002,0.3029,0.2780,0.6176,0.6157,0.5909,0.5244,0.5469
162,0.0561,0.0300,0.3117,0.2985,0.2842,0.6434,0.5773,0.5819,0.5974,0.5520
163,0.0608,0.0314,0.3075,0.2857,0.2604,0.6232,0.6070,0.5964,0.5461,0.5445
164,0.0574,0.0311,0.3110,0.2968,0.2832,0.6086,0.5589,0.6072,0.5278,0.5696
165,0.0602,0.0310,0.3099,0.3167,0.2720,0.6144,0.5916,0.5987,0.5674,0.5569
166,0.0559,0.0320,0.3228,0.3040,0.2580,0.6410,0.5871,0.6079,0.5258,0.6003
167,0.0498,0.0344,0.3002,0.2847,0.2890,0.6257,0.5823,0.6217,0.5352,0.5858
168,0.0515,0.0291,0.3156,0.2851,0.2669,0.6689,0.6027,0.6299,0.5441,0.5291
169,0.0498,0.0292,0.2890,0.2877,0.2744,0.6376,0.5651,0.6272,0.5578,0.5684
170,0.0539,0.0318,0.2861,0.2710,0.2694,0.6097,0.5736,0.6165,0.5783,0.5620
171,0.0455,0.0358,0.2937,0.2847,0.2579,0.6847,0.5829,0.6008,0.5354,0.5469
172,0.0626,0.0264,0.2982,0.2754,0.2535,0.6477,0.5896,0.5857,0.5548,0.5817
173,0.0466,0.0277,0.2931,0.2890,0.2709,0.6669,0.6232,0.6070,0.5399,0.5448
174,0.0435,0.0238,0.2922,0.3198,0.2930,0.6263,0.6080,0.5982,0.5939,0.5959
175,0.0546,0.0215,0.2881,0.3096,0.2647,0.6093,0.6452,0.6124,0.5347,0.5356
176,0.0440,0.0233,0.3264,0.2851,0.2669,0.6326,0.6171,0.6036,0.5647,0.5822
177,0.0470,0.0229,0.2772,0.2822,0.2543,0.6372,0.5534,0.6051,0.5219,0.5859
178,0.0505,0.0304,0.2739,0.2733,0.2552,0.6717,0.6279,0.5933,0.5505,0.5746
179,0.0433,0.0250,0.2959,0.2838,0.2790,0.6365,0.5995,0.5814,0.5962,0.5653
180,0.0446,0.0204,0.2791,0.2897,0.2659,0.6274,0.5729,0.6222,0.5674,0.5642
181,0.0456,0.0222,0.2797,0.3032,0.2971,0.6466,0.5863,0.6278,0.5876,0.5845
182,0.0485,0.0248,0.2807,0.2958,0.2436,0.6379,0.5882,0.6539,0.5533,0.6204
183,0.0522,0.0264,0.2790,0.3061,0.2500,0.6865,0.6100,0.6328,0.5755,0.6063
184,0.0471,0.0210,0.2904,0.2992,0.2380,0.6464,0.6424,0.5955,0.5621,0.6049
185,0.0473,0.0308,0.2826,0.2908,0.2508,0.6243,0.6189,0.6208,0.5546,0.5617
186,0.0433,0.0261,0.2837,0.2846,0.2533,0.6499,0.5897,0.6183,0.5604,0.6185
187,0.0382,0.0218,0.2755,0.2850,0.2539,0.6592,0.6168,0.5996,0.5515,0.5570
188,0.0514,0.0276,0.2822,0.3116,0.2641,0.6772,0.6105,0.6221,0.5605,0.5878
189,0.0377,0.0186,0.2898,0.2808,0.2553,0.6364,0.5804,0.6370,0.5596,0.5695
190,0.0375,0.0235,0.2834,0.2857,0.2640,0.6785,0.6046,0.6620,0.6007,0.6078
191,0.0433,0.0241,0.2983,0.2657,0.2475,0.6571,0.6134,0.6107,0.5841,0.5776
192,0.0435,0.0166,0.3039,0.3103,0.2497,0.6914,0.6128,0.6467,0.5606,0.6180
193,0.0389,0.0185,0.2791,0.2785,0.2603,0.6715,0.5823,0.6587,0.5657,0.5628
194,0.0312,0.0200,0.2855,0.2860,0.2525,0.6401,0.6259,0.6482,0.6162,0.5907
195,0.0369,0.0209,0.2821,0.2906,0.2527,0.6577,0.5619,0.6333,0.6167,0.5763
196,0.0371,0.0177,0.2693,0.2914,0.2459,0.6635,0.6259,0.6181,0.5785,0.5927
197,0.0405,0.0202,0.2696,0.2754,0.2436,0.6276,0.6108,0.5995,0.5621,0.5850
198,0.0322,0.0256,0.2870,0.2921,0.2406,0.6511,0.6403,0.6210,0.5639,0.5680
199,0.0374,0.0162,0.2824,0.3001,0.2667,0.6843,0.6205,0.6588,0.6005,0.5783
200,0.0326,0.0235,0.3011,0.2817,0.2509,0.6348,0.6179,0.5854,0.5693,0.5984
