Round,Subset 1,Subset 2,Subset 3,Subset 4,Subset 5,Subset 6,Subset 7,Subset 8,Subset 9,Subset 10,Aggregated
33,0.1707,0.2454,0.1526,0.1853,0.1624,0.22,0.238,0.2117,0.2307,0.3227,0.4007
34,0.1738,0.2475,0.1468,0.1908,0.173,0.2151,0.2303,0.21,0.2244,0.3394,0.4074
35,0.18,0.2537,0.1538,0.1789,0.168,0.2182,0.2404,0.201,0.2312,0.3694,0.4155
36,0.1807,0.2465,0.1552,0.1877,0.1782,0.218,0.2492,0.2124,0.2304,0.3182,0.3848
37,0.1828,0.2516,0.1612,0.1865,0.1757,0.2236,0.2409,0.1998,0.2315,0.3444,0.3865
38,0.1826,0.2474,0.1563,0.1888,0.1791,0.2151,0.2467,0.2157,0.2348,0.3496,0.3898
39,0.1808,0.252,0.1604,0.1977,0.1778,0.2163,0.244,0.2196,0.2426,0.3615,0.407
40,0.1852,0.2602,0.1694,0.1937,0.1769,0.2238,0.2373,0.2189,0.2426,0.362,0.4115
41,0.19,0.261,0.1639,0.1966,0.1773,0.2177,0.2479,0.2197,0.2437,0.3377,0.4011
42,0.1874,0.2621,0.1714,0.1952,0.1727,0.2269,0.2492,0.2156,0.2447,0.3572,0.4027
43,0.1937,0.2598,0.169,0.1859,0.181,0.2252,0.2543,0.2127,0.2426,0.3153,0.3906
44,0.1992,0.2664,0.163,0.1934,0.1894,0.2246,0.2544,0.2229,0.2498,0.3229,0.3954
45,0.2003,0.261,0.1618,0.1945,0.1867,0.2245,0.261,0.2242,0.2522,0.3271,0.3842
46,0.1835,0.2689,0.1705,0.197,0.1903,0.2259,0.2595,0.2303,0.2483,0.3707,0.4126
47,0.1949,0.2629,0.1789,0.1995,0.1857,0.2236,0.2558,0.2313,0.255,0.3201,0.3803
48,0.1976,0.2638,0.1715,0.1956,0.189,0.2338,0.2528,0.2233,0.2528,0.3237,0.3806
49,0.2038,0.273,0.1712,0.1981,0.176,0.2276,0.2626,0.2284,0.2449,0.3438,0.3888
50,0.1964,0.2676,0.1729,0.198,0.1896,0.2277,0.2644,0.2305,0.249,0.3331,0.3849
51,0.2002,0.2675,0.1769,0.2039,0.1882,0.2301,0.255,0.2281,0.2446,0.3231,0.3692
52,0.2,0.2721,0.1782,0.2002,0.1991,0.2186,0.2598,0.2271,0.2528,0.3272,0.38
53,0.2049,0.2623,0.1817,0.2024,0.1865,0.2333,0.2586,0.2334,0.2618,0.3203,0.3665
54,0.1971,0.2719,0.179,0.201,0.1854,0.2295,0.2582,0.2228,0.2577,0.2989,0.366
55,0.199,0.265,0.1791,0.1996,0.1902,0.2337,0.2664,0.2256,0.2493,0.3139,0.3628
56,0.205,0.2813,0.1782,0.2091,0.1913,0.2354,0.2622,0.2292,0.2492,0.3216,0.3606
57,0.2059,0.2756,0.1773,0.2012,0.1898,0.2368,0.2602,0.2379,0.26,0.3622,0.3861
58,0.2025,0.2742,0.1763,0.2056,0.1984,0.2366,0.2629,0.2353,0.2579,0.3491,0.3777
59,0.2077,0.2778,0.1786,0.1989,0.1971,0.2366,0.2625,0.2358,0.2584,0.3417,0.3841
60,0.2004,0.2821,0.1844,0.2077,0.1889,0.2331,0.2629,0.2394,0.2662,0.3345,0.3856
61,0.2118,0.2847,0.1879,0.2138,0.1952,0.229,0.2665,0.2317,0.2583,0.3157,0.3628
62,0.2103,0.2846,0.1798,0.2043,0.1905,0.2347,0.2689,0.2357,0.2645,0.3629,0.3887
63,0.2174,0.2868,0.1829,0.2128,0.197,0.237,0.2661,0.2374,0.2612,0.3236,0.3851
64,0.2086,0.2831,0.1867,0.2049,0.1895,0.2362,0.2685,0.2375,0.2581,0.3714,0.4007
65,0.2141,0.2785,0.1815,0.2109,0.1982,0.2374,0.2691,0.2411,0.2525,0.3306,0.3773
66,0.2182,0.2795,0.1821,0.2031,0.1933,0.2369,0.2597,0.2367,0.2693,0.2653,0.35
67,0.2141,0.2849,0.1845,0.2114,0.1972,0.2423,0.268,0.2422,0.2654,0.3681,0.3935
68,0.2107,0.286,0.1825,0.2098,0.1948,0.24,0.2652,0.2421,0.2706,0.3333,0.3844
69,0.2163,0.287,0.1851,0.2192,0.1978,0.2297,0.2723,0.2423,0.2663,0.3187,0.3716
70,0.2083,0.2812,0.1889,0.2072,0.2017,0.2365,0.2709,0.2463,0.2714,0.3191,0.3687
71,0.2176,0.2729,0.1795,0.2151,0.2,0.236,0.2613,0.2419,0.2637,0.3255,0.3825
72,0.2122,0.2889,0.1878,0.2059,0.1956,0.239,0.2706,0.2477,0.2656,0.2769,0.332
73,0.2222,0.2824,0.1855,0.2175,0.1889,0.249,0.2736,0.2463,0.2644,0.3276,0.3598
74,0.2147,0.2846,0.1892,0.2159,0.1959,0.2412,0.2698,0.2421,0.2669,0.3127,0.353
75,0.2132,0.2778,0.1862,0.2197,0.1965,0.2372,0.2681,0.2475,0.2689,0.3285,0.3624
76,0.2206,0.2854,0.1849,0.2182,0.1971,0.2484,0.2782,0.2438,0.2694,0.3487,0.3925
77,0.2155,0.2839,0.1889,0.2202,0.202,0.2407,0.2653,0.2449,0.2676,0.3696,0.3896
78,0.2192,0.2859,0.1856,0.2141,0.1993,0.2359,0.2731,0.2417,0.268,0.3625,0.3986
79,0.224,0.2871,0.1898,0.2158,0.2062,0.24,0.2655,0.2427,0.266,0.3363,0.374
80,0.2177,0.2872,0.1882,0.2117,0.2053,0.2342,0.2754,0.2491,0.2731,0.2977,0.3564
81,0.2131,0.2951,0.1924,0.2195,0.202,0.2405,0.2756,0.246,0.2729,0.2938,0.352
82,0.2246,0.2881,0.1873,0.2105,0.2001,0.243,0.2705,0.2522,0.2741,0.3328,0.3599
83,0.2142,0.2975,0.1818,0.219,0.2021,0.2421,0.2662,0.2488,0.2727,0.3332,0.3686
84,0.2191,0.2858,0.1894,0.2172,0.2006,0.2402,0.273,0.2456,0.2747,0.3202,0.3521
85,0.2209,0.2907,0.1919,0.2228,0.2083,0.2391,0.2766,0.2474,0.2673,0.3051,0.3404
86,0.2181,0.2899,0.1903,0.2165,0.1995,0.2333,0.2711,0.2492,0.2698,0.3498,0.374
87,0.2195,0.2957,0.1924,0.2198,0.2074,0.237,0.2722,0.2513,0.2753,0.3002,0.3577
88,0.2248,0.2889,0.191,0.2244,0.2064,0.2499,0.2792,0.2531,0.2699,0.3562,0.3929
89,0.2263,0.2871,0.1918,0.2175,0.2058,0.2331,0.2763,0.2512,0.2673,0.3318,0.3706
90,0.2196,0.2966,0.1919,0.2179,0.2043,0.2364,0.2847,0.2469,0.2774,0.3348,0.3797
91,0.2114,0.2979,0.1886,0.2173,0.2046,0.2377,0.2852,0.2541,0.2738,0.3651,0.3857
92,0.22,0.2974,0.1934,0.2231,0.2131,0.238,0.2725,0.2488,0.2752,0.3221,0.3494
93,0.2272,0.3043,0.1945,0.2213,0.2045,0.2432,0.2786,0.2537,0.2701,0.2916,0.3432
94,0.22,0.2965,0.1941,0.2158,0.2097,0.2408,0.2733,0.2482,0.2755,0.3471,0.3675
95,0.2182,0.2963,0.1961,0.2261,0.2117,0.2405,0.278,0.2498,0.2814,0.3271,0.3678
96,0.2312,0.2963,0.1885,0.2176,0.2094,0.2448,0.273,0.2537,0.2766,0.3213,0.35
97,0.2234,0.2896,0.1944,0.2194,0.2064,0.246,0.2768,0.253,0.2826,0.3425,0.3784
98,0.2191,0.288,0.1925,0.2221,0.2029,0.2442,0.2792,0.2477,0.2814,0.3298,0.3846
99,0.2231,0.2937,0.1904,0.2151,0.2145,0.2422,0.2719,0.2549,0.2761,0.3341,0.365
100,0.2183,0.2988,0.194,0.2217,0.2107,0.2463,0.2753,0.2513,0.2799,0.3261,0.3563
